"X--Kurve 1::[V(6), cc1 capacitance=0 | V(TK4)]","Y--Kurve 1::[V(6), cc1 capacitance=0 | V(TK4)]",,"X--Kurve 2::[V(6), cc1 capacitance=8e-05 | V(TK4)]","Y--Kurve 2::[V(6), cc1 capacitance=8e-05 | V(TK4)]",,"X--Kurve 3::[V(6), cc1 capacitance=0.00016 | V(TK4)]","Y--Kurve 3::[V(6), cc1 capacitance=0.00016 | V(TK4)]",,"X--Kurve 4::[V(6), cc1 capacitance=0.00024 | V(TK4)]","Y--Kurve 4::[V(6), cc1 capacitance=0.00024 | V(TK4)]",,"X--Kurve 5::[V(6), cc1 capacitance=0.00032 | V(TK4)]","Y--Kurve 5::[V(6), cc1 capacitance=0.00032 | V(TK4)]",,"X--Kurve 6::[V(6), cc1 capacitance=0.0004 | V(TK4)]","Y--Kurve 6::[V(6), cc1 capacitance=0.0004 | V(TK4)]"
0.00083,14.847,,0.00083,14.8505,,0.00083,14.8504,,0.00083,14.8502,,0.00083,14.8501,,0.00083,14.8501
0.000831718,14.8474,,0.000831718,14.8503,,0.000831718,14.8503,,0.000831718,14.8502,,0.000831718,14.8501,,0.000831718,14.8501
0.000835154,14.8484,,0.000835154,14.8501,,0.000835154,14.8502,,0.000835154,14.8501,,0.000835154,14.8501,,0.000835154,14.8501
0.000842026,14.8502,,0.000842026,14.85,,0.000842026,14.8502,,0.000842026,14.8502,,0.000842026,14.8502,,0.000842026,14.8503
0.00085,14.8522,,0.00085,14.8505,,0.00085,14.8505,,0.00085,14.8505,,0.00085,14.8505,,0.00085,14.8505
0.000851374,14.8523,,0.000851374,14.8506,,0.000851374,14.8506,,0.000851374,14.8505,,0.000851374,14.8505,,0.000851374,14.8505
0.000854123,14.8526,,0.000854123,14.8509,,0.000854123,14.8507,,0.000854123,14.8506,,0.000854123,14.8506,,0.000854123,14.8506
0.000859621,14.8531,,0.000859621,14.8513,,0.000859621,14.851,,0.000859621,14.8509,,0.000859621,14.8508,,0.000859621,14.8508
0.000870616,14.8542,,0.000870616,14.8523,,0.000870616,14.8517,,0.000870616,14.8514,,0.000870616,14.8512,,0.000870616,14.8511
0.00088,14.8551,,0.00088,14.8532,,0.00088,14.8523,,0.00088,14.8519,,0.00088,14.8516,,0.00088,14.8515
0.000882,14.8554,,0.000882,14.8534,,0.000882,14.8525,,0.000882,14.852,,0.000882,14.8517,,0.000882,14.8516
0.000886,14.856,,0.000886,14.8539,,0.000886,14.8528,,0.000886,14.8523,,0.000886,14.852,,0.000886,14.8518
0.000894,14.8572,,0.000894,14.8548,,0.000894,14.8536,,0.000894,14.8529,,0.000894,14.8525,,0.000894,14.8522
0.0009,14.8581,,0.0009,14.8556,,0.0009,14.8542,,0.0009,14.8534,,0.0009,14.8529,,0.0009,14.8526
0.0009016,14.8579,,0.0009016,14.8557,,0.0009016,14.8543,,0.0009016,14.8535,,0.0009016,14.853,,0.0009016,14.8527
0.0009048,14.8575,,0.0009048,14.8559,,0.0009048,14.8545,,0.0009048,14.8537,,0.0009048,14.8531,,0.0009048,14.8528
0.0009112,14.8566,,0.0009112,14.8562,,0.0009112,14.8548,,0.0009112,14.8539,,0.0009112,14.8533,,0.0009112,14.8529
0.00092,14.8553,,0.00092,14.856,,0.00092,14.8549,,0.00092,14.854,,0.00092,14.8535,,0.00092,14.8531
0.00092128,14.8552,,0.00092128,14.8559,,0.00092128,14.8549,,0.00092128,14.854,,0.00092128,14.8535,,0.00092128,14.8531
0.00092384,14.8548,,0.00092384,14.8558,,0.00092384,14.8549,,0.00092384,14.8541,,0.00092384,14.8535,,0.00092384,14.8531
0.00092896,14.8542,,0.00092896,14.8555,,0.00092896,14.8548,,0.00092896,14.854,,0.00092896,14.8535,,0.00092896,14.8531
0.00093408,14.8535,,0.00093408,14.8551,,0.00093408,14.8546,,0.00093408,14.854,,0.00093408,14.8534,,0.00093408,14.8531
0.00094,14.8528,,0.00094,14.8546,,0.00094,14.8544,,0.00094,14.8538,,0.00094,14.8534,,0.00094,14.853
0.000941024,14.8526,,0.000941024,14.8545,,0.000941024,14.8543,,0.000941024,14.8538,,0.000941024,14.8533,,0.000941024,14.853
0.000943072,14.8523,,0.000943072,14.8542,,0.000943072,14.8542,,0.000943072,14.8537,,0.000943072,14.8533,,0.000943072,14.853
0.000947168,14.8516,,0.000947168,14.8538,,0.000947168,14.8539,,0.000947168,14.8535,,0.000947168,14.8532,,0.000947168,14.8529
0.00095536,14.8502,,0.00095536,14.8528,,0.00095536,14.8533,,0.00095536,14.8531,,0.00095536,14.8528,,0.00095536,14.8526
0.00096,14.8494,,0.00096,14.8521,,0.00096,14.8529,,0.00096,14.8528,,0.00096,14.8526,,0.00096,14.8524
0.000961638,14.8495,,0.000961638,14.852,,0.000961638,14.8527,,0.000961638,14.8527,,0.000961638,14.8526,,0.000961638,14.8524
0.000964915,14.8496,,0.000964915,14.8516,,0.000964915,14.8525,,0.000964915,14.8526,,0.000964915,14.8525,,0.000964915,14.8523
0.000971469,14.8498,,0.000971469,14.8511,,0.000971469,14.8522,,0.000971469,14.8523,,0.000971469,14.8523,,0.000971469,14.8522
0.00098,14.8502,,0.00098,14.8508,,0.00098,14.8518,,0.00098,14.8521,,0.00098,14.8521,,0.00098,14.852
0.000981311,14.85,,0.000981311,14.8507,,0.000981311,14.8517,,0.000981311,14.852,,0.000981311,14.852,,0.000981311,14.852
0.000983932,14.8496,,0.000983932,14.8506,,0.000983932,14.8516,,0.000983932,14.8519,,0.000983932,14.8519,,0.000983932,14.8519
0.000989175,14.8489,,0.000989175,14.8503,,0.000989175,14.8513,,0.000989175,14.8516,,0.000989175,14.8517,,0.000989175,14.8517
0.000994418,14.8482,,0.000994418,14.8498,,0.000994418,14.8509,,0.000994418,14.8513,,0.000994418,14.8515,,0.000994418,14.8515
0.001,14.8474,,0.001,14.8493,,0.001,14.8505,,0.001,14.851,,0.001,14.8512,,0.001,14.8512
0.00100105,14.8474,,0.00100105,14.8492,,0.00100105,14.8504,,0.00100105,14.8509,,0.00100105,14.8511,,0.00100105,14.8512
0.00100315,14.8474,,0.00100315,14.8491,,0.00100315,14.8502,,0.00100315,14.8508,,0.00100315,14.8511,,0.00100315,14.8511
0.00100734,14.8475,,0.00100734,14.8488,,0.00100734,14.85,,0.00100734,14.8506,,0.00100734,14.8509,,0.00100734,14.851
0.00101573,14.8476,,0.00101573,14.8484,,0.00101573,14.8496,,0.00101573,14.8502,,0.00101573,14.8506,,0.00101573,14.8508
0.00102,14.8476,,0.00102,14.8482,,0.00102,14.8494,,0.00102,14.8501,,0.00102,14.8504,,0.00102,14.8506
0.00102168,14.8475,,0.00102168,14.8482,,0.00102168,14.8493,,0.00102168,14.85,,0.00102168,14.8504,,0.00102168,14.8506
0.00102503,14.8475,,0.00102503,14.8481,,0.00102503,14.8492,,0.00102503,14.8499,,0.00102503,14.8503,,0.00102503,14.8505
0.00103174,14.8473,,0.00103174,14.8479,,0.00103174,14.8489,,0.00103174,14.8496,,0.00103174,14.85,,0.00103174,14.8503
0.00104,14.847,,0.00104,14.8476,,0.00104,14.8486,,0.00104,14.8493,,0.00104,14.8498,,0.00104,14.85
0.00104134,14.847,,0.00104134,14.8476,,0.00104134,14.8485,,0.00104134,14.8493,,0.00104134,14.8497,,0.00104134,14.85
0.00104403,14.8469,,0.00104403,14.8475,,0.00104403,14.8484,,0.00104403,14.8492,,0.00104403,14.8496,,0.00104403,14.8499
0.0010494,14.8466,,0.0010494,14.8473,,0.0010494,14.8482,,0.0010494,14.8489,,0.0010494,14.8494,,0.0010494,14.8497
0.00106,14.8462,,0.00106,14.8469,,0.00106,14.8478,,0.00106,14.8485,,0.00106,14.849,,0.00106,14.8494
0.00106107,14.8466,,0.00106107,14.8469,,0.00106107,14.8478,,0.00106107,14.8485,,0.00106107,14.849,,0.00106107,14.8494
0.00106322,14.8475,,0.00106322,14.847,,0.00106322,14.8478,,0.00106322,14.8486,,0.00106322,14.8491,,0.00106322,14.8494
0.00106752,14.8494,,0.00106752,14.8474,,0.00106752,14.8481,,0.00106752,14.8487,,0.00106752,14.8492,,0.00106752,14.8496
0.00107611,14.8529,,0.00107611,14.8489,,0.00107611,14.8489,,0.00107611,14.8493,,0.00107611,14.8497,,0.00107611,14.85
0.00108,14.8544,,0.00108,14.8498,,0.00108,14.8494,,0.00108,14.8497,,0.00108,14.85,,0.00108,14.8503
0.00108172,14.8543,,0.00108172,14.8501,,0.00108172,14.8496,,0.00108172,14.8498,,0.00108172,14.8501,,0.00108172,14.8503
0.00108515,14.8541,,0.00108515,14.8507,,0.00108515,14.8499,,0.00108515,14.85,,0.00108515,14.8502,,0.00108515,14.8504
0.00109203,14.8538,,0.00109203,14.8516,,0.00109203,14.8505,,0.00109203,14.8504,,0.00109203,14.8505,,0.00109203,14.8506
0.0011,14.8534,,0.0011,14.8522,,0.0011,14.851,,0.0011,14.8507,,0.0011,14.8507,,0.0011,14.8508
0.00110137,14.8536,,0.00110137,14.8523,,0.00110137,14.8511,,0.00110137,14.8508,,0.00110137,14.8508,,0.00110137,14.8508
0.00110412,14.854,,0.00110412,14.8525,,0.00110412,14.8513,,0.00110412,14.851,,0.00110412,14.8509,,0.00110412,14.8509
0.00110962,14.8548,,0.00110962,14.853,,0.00110962,14.8517,,0.00110962,14.8513,,0.00110962,14.8512,,0.00110962,14.8512
0.00112,14.8564,,0.00112,14.8541,,0.00112,14.8527,,0.00112,14.8521,,0.00112,14.8518,,0.00112,14.8517
0.0011211,14.8564,,0.0011211,14.8542,,0.0011211,14.8528,,0.0011211,14.8521,,0.0011211,14.8519,,0.0011211,14.8518
0.0011233,14.8564,,0.0011233,14.8544,,0.0011233,14.853,,0.0011233,14.8523,,0.0011233,14.852,,0.0011233,14.8519
0.0011277,14.8565,,0.0011277,14.8548,,0.0011277,14.8533,,0.0011277,14.8526,,0.0011277,14.8522,,0.0011277,14.8521
0.00113649,14.8566,,0.00113649,14.8554,,0.00113649,14.8539,,0.00113649,14.8531,,0.00113649,14.8526,,0.00113649,14.8524
0.00115,14.8567,,0.00115,14.856,,0.00115,14.8547,,0.00115,14.8538,,0.00115,14.8532,,0.00115,14.8529
0.00115176,14.8566,,0.00115176,14.856,,0.00115176,14.8547,,0.00115176,14.8538,,0.00115176,14.8533,,0.00115176,14.853
0.00115528,14.8563,,0.00115528,14.8561,,0.00115528,14.8548,,0.00115528,14.8539,,0.00115528,14.8534,,0.00115528,14.8531
0.00116231,14.8557,,0.00116231,14.856,,0.00116231,14.855,,0.00116231,14.8541,,0.00116231,14.8535,,0.00116231,14.8532
0.00117,14.8551,,0.00117,14.8558,,0.00117,14.855,,0.00117,14.8542,,0.00117,14.8536,,0.00117,14.8533
0.00117141,14.8555,,0.00117141,14.8558,,0.00117141,14.855,,0.00117141,14.8542,,0.00117141,14.8537,,0.00117141,14.8533
0.00117422,14.8564,,0.00117422,14.8559,,0.00117422,14.8552,,0.00117422,14.8544,,0.00117422,14.8539,,0.00117422,14.8535
0.00117985,14.8581,,0.00117985,14.8563,,0.00117985,14.8556,,0.00117985,14.8548,,0.00117985,14.8542,,0.00117985,14.8538
0.00119,14.861,,0.00119,14.8578,,0.00119,14.8566,,0.00119,14.8557,,0.00119,14.8551,,0.00119,14.8546
0.00119113,14.861,,0.00119113,14.8579,,0.00119113,14.8567,,0.00119113,14.8558,,0.00119113,14.8551,,0.00119113,14.8547
0.00119338,14.8611,,0.00119338,14.8582,,0.00119338,14.857,,0.00119338,14.856,,0.00119338,14.8553,,0.00119338,14.8548
0.00119788,14.8613,,0.00119788,14.8588,,0.00119788,14.8574,,0.00119788,14.8564,,0.00119788,14.8556,,0.00119788,14.8551
0.00120689,14.8617,,0.00120689,14.8598,,0.00120689,14.8582,,0.00120689,14.857,,0.00120689,14.8562,,0.00120689,14.8556
0.00121,14.8618,,0.00121,14.86,,0.00121,14.8584,,0.00121,14.8573,,0.00121,14.8564,,0.00121,14.8558
0.0012118,14.8611,,0.0012118,14.86,,0.0012118,14.8585,,0.0012118,14.8573,,0.0012118,14.8565,,0.0012118,14.8558
0.0012154,14.8597,,0.0012154,14.86,,0.0012154,14.8585,,0.0012154,14.8574,,0.0012154,14.8565,,0.0012154,14.8558
0.00122261,14.8568,,0.00122261,14.8593,,0.00122261,14.8582,,0.00122261,14.8572,,0.00122261,14.8564,,0.00122261,14.8557
0.00123,14.8536,,0.00123,14.8578,,0.00123,14.8575,,0.00123,14.8567,,0.00123,14.856,,0.00123,14.8554
0.00123144,14.8536,,0.00123144,14.8576,,0.00123144,14.8574,,0.00123144,14.8566,,0.00123144,14.856,,0.00123144,14.8554
0.00123432,14.8537,,0.00123432,14.8571,,0.00123432,14.8571,,0.00123432,14.8565,,0.00123432,14.8559,,0.00123432,14.8554
0.00124009,14.8538,,0.00124009,14.8563,,0.00124009,14.8567,,0.00124009,14.8563,,0.00124009,14.8558,,0.00124009,14.8553
0.00125,14.854,,0.00125,14.8554,,0.00125,14.8562,,0.00125,14.856,,0.00125,14.8556,,0.00125,14.8552
0.00125115,14.8535,,0.00125115,14.8553,,0.00125115,14.856,,0.00125115,14.8559,,0.00125115,14.8555,,0.00125115,14.8551
0.00125346,14.8525,,0.00125346,14.855,,0.00125346,14.8558,,0.00125346,14.8557,,0.00125346,14.8554,,0.00125346,14.855
0.00125807,14.8505,,0.00125807,14.8541,,0.00125807,14.8552,,0.00125807,14.8552,,0.00125807,14.855,,0.00125807,14.8547
0.00126729,14.8463,,0.00126729,14.8518,,0.00126729,14.8536,,0.00126729,14.854,,0.00126729,14.854,,0.00126729,14.8538
0.00127,14.8449,,0.00127,14.851,,0.00127,14.853,,0.00127,14.8535,,0.00127,14.8536,,0.00127,14.8535
0.00127184,14.8459,,0.00127184,14.8507,,0.00127184,14.8528,,0.00127184,14.8534,,0.00127184,14.8535,,0.00127184,14.8534
0.00127553,14.848,,0.00127553,14.8503,,0.00127553,14.8525,,0.00127553,14.8532,,0.00127553,14.8534,,0.00127553,14.8534
0.00128291,14.8519,,0.00128291,14.8505,,0.00128291,14.8524,,0.00128291,14.8532,,0.00128291,14.8535,,0.00128291,14.8535
0.00129,14.8554,,0.00129,14.8516,,0.00129,14.8529,,0.00129,14.8536,,0.00129,14.8538,,0.00129,14.8538
0.00129148,14.8497,,0.00129148,14.851,,0.00129148,14.8523,,0.00129148,14.853,,0.00129148,14.8532,,0.00129148,14.8533
0.00129443,14.8372,,0.00129443,14.849,,0.00129443,14.8506,,0.00129443,14.8514,,0.00129443,14.8518,,0.00129443,14.8519
0.00130033,14.8046,,0.00130033,14.8396,,0.00130033,14.844,,0.00130033,14.8459,,0.00130033,14.8468,,0.00130033,14.8473
0.00131,14.7094,,0.00131,14.8022,,0.00131,14.8186,,0.00131,14.8254,,0.00131,14.829,,0.00131,14.8311
0.00131118,14.6983,,0.00131118,14.7959,,0.00131118,14.8144,,0.00131118,14.8221,,0.00131118,14.8262,,0.00131118,14.8287
0.00131354,14.6733,,0.00131354,14.7822,,0.00131354,14.8052,,0.00131354,14.8149,,0.00131354,14.8201,,0.00131354,14.8233
0.00131826,14.6086,,0.00131826,14.7488,,0.00131826,14.7824,,0.00131826,14.7968,,0.00131826,14.8046,,0.00131826,14.8095
0.00132771,14.3519,,0.00132771,14.6311,,0.00132771,14.6999,,0.00132771,14.7302,,0.00132771,14.7471,,0.00132771,14.7579
0.00133,14.2292,,0.00133,14.5847,,0.00133,14.6665,,0.00133,14.7027,,0.00133,14.723,,0.00133,14.7359
0.00133189,14.3554,,0.00133189,14.5771,,0.00133189,14.665,,0.00133189,14.7047,,0.00133189,14.7271,,0.00133189,14.7414
0.00133567,14.5143,,0.00133567,14.5677,,0.00133567,14.6599,,0.00133567,14.7039,,0.00133567,14.7293,,0.00133567,14.7457
0.00134322,14.6748,,0.00134322,14.5883,,0.00134322,14.6631,,0.00134322,14.706,,0.00134322,14.7323,,0.00134322,14.75
0.00135,14.7491,,0.00135,14.6277,,0.00135,14.6765,,0.00135,14.7131,,0.00135,14.7374,,0.00135,14.7543
0.00135151,14.7508,,0.00135151,14.6359,,0.00135151,14.6792,,0.00135151,14.7141,,0.00135151,14.7378,,0.00135151,14.7544
0.00135453,14.7543,,0.00135453,14.6514,,0.00135453,14.6844,,0.00135453,14.7162,,0.00135453,14.7386,,0.00135453,14.7547
0.00136058,14.7609,,0.00136058,14.6779,,0.00136058,14.6945,,0.00136058,14.7204,,0.00136058,14.7405,,0.00136058,14.7555
0.00137,14.7702,,0.00137,14.7099,,0.00137,14.7092,,0.00137,14.7273,,0.00137,14.7439,,0.00137,14.7571
0.00137121,14.7723,,0.00137121,14.7134,,0.00137121,14.7111,,0.00137121,14.7283,,0.00137121,14.7445,,0.00137121,14.7575
0.00137363,14.7764,,0.00137363,14.7202,,0.00137363,14.7149,,0.00137363,14.7304,,0.00137363,14.7457,,0.00137363,14.7582
0.00137846,14.7839,,0.00137846,14.7328,,0.00137846,14.7224,,0.00137846,14.7346,,0.00137846,14.7482,,0.00137846,14.7598
0.00138813,14.7976,,0.00138813,14.7549,,0.00138813,14.7373,,0.00138813,14.7435,,0.00138813,14.7539,,0.00138813,14.7637
0.0014,14.8122,,0.0014,14.7774,,0.0014,14.7547,,0.0014,14.755,,0.0014,14.7616,,0.0014,14.7692
0.00140193,14.8126,,0.00140193,14.7803,,0.00140193,14.7572,,0.00140193,14.7567,,0.00140193,14.7628,,0.00140193,14.77
0.0014058,14.8134,,0.0014058,14.7857,,0.0014058,14.762,,0.0014058,14.76,,0.0014058,14.765,,0.0014058,14.7716
0.00141354,14.8149,,0.00141354,14.7944,,0.00141354,14.7706,,0.00141354,14.7662,,0.00141354,14.7694,,0.00141354,14.7747
0.00142,14.8162,,0.00142,14.8,,0.00142,14.777,,0.00142,14.771,,0.00142,14.7728,,0.00142,14.7771
0.00142155,14.8161,,0.00142155,14.8011,,0.00142155,14.7783,,0.00142155,14.772,,0.00142155,14.7735,,0.00142155,14.7777
0.00142464,14.816,,0.00142464,14.803,,0.00142464,14.7809,,0.00142464,14.774,,0.00142464,14.775,,0.00142464,14.7787
0.00143083,14.8157,,0.00143083,14.8062,,0.00143083,14.7855,,0.00143083,14.7778,,0.00143083,14.7778,,0.00143083,14.7808
0.00144,14.8153,,0.00144,14.8094,,0.00144,14.7912,,0.00144,14.7827,,0.00144,14.7815,,0.00144,14.7835
0.00144124,14.8162,,0.00144124,14.8099,,0.00144124,14.792,,0.00144124,14.7834,,0.00144124,14.7821,,0.00144124,14.784
0.00144371,14.8178,,0.00144371,14.8108,,0.00144371,14.7935,,0.00144371,14.7848,,0.00144371,14.7832,,0.00144371,14.7849
0.00144867,14.8211,,0.00144867,14.8128,,0.00144867,14.7966,,0.00144867,14.7876,,0.00144867,14.7855,,0.00144867,14.7867
0.00145857,14.8273,,0.00145857,14.8175,,0.00145857,14.8027,,0.00145857,14.7933,,0.00145857,14.7902,,0.00145857,14.7905
0.00146,14.8281,,0.00146,14.8182,,0.00146,14.8036,,0.00146,14.7941,,0.00146,14.7909,,0.00146,14.7911
0.00146198,14.8288,,0.00146198,14.8192,,0.00146198,14.8048,,0.00146198,14.7952,,0.00146198,14.7918,,0.00146198,14.7918
0.00146594,14.8302,,0.00146594,14.821,,0.00146594,14.807,,0.00146594,14.7974,,0.00146594,14.7936,,0.00146594,14.7933
0.00147386,14.8328,,0.00147386,14.8244,,0.00147386,14.8113,,0.00147386,14.8015,,0.00147386,14.7971,,0.00147386,14.7962
0.00148,14.8348,,0.00148,14.8269,,0.00148,14.8145,,0.00148,14.8046,,0.00148,14.7998,,0.00148,14.7984
0.00148158,14.8354,,0.00148158,14.8275,,0.00148158,14.8152,,0.00148158,14.8053,,0.00148158,14.8005,,0.00148158,14.799
0.00148475,14.8365,,0.00148475,14.8288,,0.00148475,14.8168,,0.00148475,14.8069,,0.00148475,14.8019,,0.00148475,14.8002
0.00149109,14.8389,,0.00149109,14.8312,,0.00149109,14.8198,,0.00149109,14.8099,,0.00149109,14.8046,,0.00149109,14.8025
0.0015,14.842,,0.0015,14.8346,,0.0015,14.8239,,0.0015,14.8141,,0.0015,14.8083,,0.0015,14.8058
0.00150127,14.8421,,0.00150127,14.835,,0.00150127,14.8244,,0.00150127,14.8146,,0.00150127,14.8088,,0.00150127,14.8062
0.0015038,14.8424,,0.0015038,14.8358,,0.0015038,14.8255,,0.0015038,14.8157,,0.0015038,14.8098,,0.0015038,14.807
0.00150887,14.843,,0.00150887,14.8373,,0.00150887,14.8274,,0.00150887,14.8178,,0.00150887,14.8117,,0.00150887,14.8087
0.00151394,14.8436,,0.00151394,14.8386,,0.00151394,14.8292,,0.00151394,14.8198,,0.00151394,14.8136,,0.00151394,14.8104
0.00152,14.8444,,0.00152,14.84,,0.00152,14.8312,,0.00152,14.822,,0.00152,14.8157,,0.00152,14.8122
0.00152101,14.8442,,0.00152101,14.8402,,0.00152101,14.8315,,0.00152101,14.8223,,0.00152101,14.816,,0.00152101,14.8125
0.00152304,14.8439,,0.00152304,14.8405,,0.00152304,14.832,,0.00152304,14.8229,,0.00152304,14.8166,,0.00152304,14.8131
0.0015271,14.8433,,0.0015271,14.841,,0.0015271,14.833,,0.0015271,14.8241,,0.0015271,14.8178,,0.0015271,14.8141
0.00153521,14.842,,0.00153521,14.8414,,0.00153521,14.8345,,0.00153521,14.8262,,0.00153521,14.8199,,0.00153521,14.8161
0.00154,14.8413,,0.00154,14.8414,,0.00154,14.8352,,0.00154,14.8272,,0.00154,14.821,,0.00154,14.8171
0.00154162,14.841,,0.00154162,14.8413,,0.00154162,14.8354,,0.00154162,14.8275,,0.00154162,14.8213,,0.00154162,14.8174
0.00154487,14.8405,,0.00154487,14.8412,,0.00154487,14.8357,,0.00154487,14.8281,,0.00154487,14.822,,0.00154487,14.8181
0.00155136,14.8394,,0.00155136,14.8408,,0.00155136,14.8362,,0.00155136,14.8291,,0.00155136,14.8232,,0.00155136,14.8192
0.00156,14.838,,0.00156,14.84,,0.00156,14.8365,,0.00156,14.8302,,0.00156,14.8245,,0.00156,14.8206
0.0015613,14.839,,0.0015613,14.84,,0.0015613,14.8367,,0.0015613,14.8305,,0.0015613,14.8248,,0.0015613,14.8209
0.00156389,14.841,,0.00156389,14.8402,,0.00156389,14.8371,,0.00156389,14.831,,0.00156389,14.8255,,0.00156389,14.8215
0.00156909,14.845,,0.00156909,14.8411,,0.00156909,14.8381,,0.00156909,14.8323,,0.00156909,14.8268,,0.00156909,14.8229
0.00157428,14.8487,,0.00157428,14.8426,,0.00157428,14.8394,,0.00157428,14.8337,,0.00157428,14.8283,,0.00157428,14.8243
0.00158,14.8526,,0.00158,14.8448,,0.00158,14.8411,,0.00158,14.8355,,0.00158,14.8301,,0.00158,14.826
0.00158104,14.8533,,0.00158104,14.8453,,0.00158104,14.8415,,0.00158104,14.8358,,0.00158104,14.8304,,0.00158104,14.8263
0.00158312,14.8548,,0.00158312,14.8462,,0.00158312,14.8422,,0.00158312,14.8365,,0.00158312,14.8311,,0.00158312,14.827
0.00158727,14.8579,,0.00158727,14.8482,,0.00158727,14.8437,,0.00158727,14.838,,0.00158727,14.8326,,0.00158727,14.8284
0.00159558,14.8635,,0.00159558,14.8526,,0.00159558,14.8472,,0.00159558,14.8412,,0.00159558,14.8356,,0.00159558,14.8312
0.0016,14.8664,,0.0016,14.8551,,0.0016,14.8491,,0.0016,14.843,,0.0016,14.8373,,0.0016,14.8328
0.00160166,14.8666,,0.00160166,14.856,,0.00160166,14.8498,,0.00160166,14.8436,,0.00160166,14.8379,,0.00160166,14.8334
0.00160498,14.8671,,0.00160498,14.8576,,0.00160498,14.8511,,0.00160498,14.8448,,0.00160498,14.839,,0.00160498,14.8344
0.00161163,14.8681,,0.00161163,14.8603,,0.00161163,14.8535,,0.00161163,14.8471,,0.00161163,14.8412,,0.00161163,14.8365
0.00162,14.8693,,0.00162,14.8631,,0.00162,14.8563,,0.00162,14.8498,,0.00162,14.8438,,0.00162,14.839
0.00162133,14.8692,,0.00162133,14.8634,,0.00162133,14.8566,,0.00162133,14.8502,,0.00162133,14.8442,,0.00162133,14.8393
0.00162399,14.869,,0.00162399,14.8641,,0.00162399,14.8574,,0.00162399,14.8509,,0.00162399,14.8449,,0.00162399,14.84
0.0016293,14.8687,,0.0016293,14.8651,,0.0016293,14.8587,,0.0016293,14.8523,,0.0016293,14.8463,,0.0016293,14.8414
0.00163994,14.868,,0.00163994,14.8663,,0.00163994,14.8607,,0.00163994,14.8546,,0.00163994,14.8488,,0.00163994,14.8438
0.00165,14.8673,,0.00165,14.8668,,0.00165,14.8621,,0.00165,14.8564,,0.00165,14.8508,,0.00165,14.8459
0.001652,14.8673,,0.001652,14.8668,,0.001652,14.8623,,0.001652,14.8568,,0.001652,14.8511,,0.001652,14.8462
0.001656,14.8673,,0.001656,14.8669,,0.001656,14.8628,,0.001656,14.8574,,0.001656,14.8519,,0.001656,14.847
0.001664,14.8672,,0.001664,14.867,,0.001664,14.8635,,0.001664,14.8585,,0.001664,14.8532,,0.001664,14.8484
0.00167,14.8672,,0.00167,14.8671,,0.00167,14.864,,0.00167,14.8593,,0.00167,14.8541,,0.00167,14.8494
0.0016716,14.8671,,0.0016716,14.867,,0.0016716,14.8641,,0.0016716,14.8595,,0.0016716,14.8544,,0.0016716,14.8497
0.0016748,14.8669,,0.0016748,14.867,,0.0016748,14.8643,,0.0016748,14.8598,,0.0016748,14.8548,,0.0016748,14.8501
0.0016812,14.8664,,0.0016812,14.8669,,0.0016812,14.8645,,0.0016812,14.8604,,0.0016812,14.8556,,0.0016812,14.851
0.00169,14.8658,,0.00169,14.8666,,0.00169,14.8648,,0.00169,14.8611,,0.00169,14.8565,,0.00169,14.8522
0.00169128,14.8661,,0.00169128,14.8666,,0.00169128,14.8648,,0.00169128,14.8612,,0.00169128,14.8567,,0.00169128,14.8523
0.00169384,14.8667,,0.00169384,14.8666,,0.00169384,14.865,,0.00169384,14.8614,,0.00169384,14.857,,0.00169384,14.8527
0.00169896,14.8679,,0.00169896,14.8669,,0.00169896,14.8654,,0.00169896,14.862,,0.00169896,14.8577,,0.00169896,14.8535
0.00170408,14.8691,,0.00170408,14.8673,,0.00170408,14.8658,,0.00170408,14.8626,,0.00170408,14.8585,,0.00170408,14.8543
0.00171,14.8705,,0.00171,14.868,,0.00171,14.8664,,0.00171,14.8633,,0.00171,14.8593,,0.00171,14.8552
0.00171102,14.8705,,0.00171102,14.8681,,0.00171102,14.8665,,0.00171102,14.8634,,0.00171102,14.8595,,0.00171102,14.8554
0.00171307,14.8705,,0.00171307,14.8683,,0.00171307,14.8667,,0.00171307,14.8637,,0.00171307,14.8597,,0.00171307,14.8557
0.00171717,14.8704,,0.00171717,14.8687,,0.00171717,14.867,,0.00171717,14.8641,,0.00171717,14.8602,,0.00171717,14.8562
0.00172536,14.8703,,0.00172536,14.8692,,0.00172536,14.8676,,0.00172536,14.8648,,0.00172536,14.8611,,0.00172536,14.8572
0.00173,14.8703,,0.00173,14.8694,,0.00173,14.8679,,0.00173,14.8652,,0.00173,14.8616,,0.00173,14.8578
0.00173164,14.8703,,0.00173164,14.8695,,0.00173164,14.868,,0.00173164,14.8653,,0.00173164,14.8617,,0.00173164,14.8579
0.00173492,14.8703,,0.00173492,14.8696,,0.00173492,14.8681,,0.00173492,14.8655,,0.00173492,14.8621,,0.00173492,14.8583
0.00174147,14.8703,,0.00174147,14.8698,,0.00174147,14.8684,,0.00174147,14.866,,0.00174147,14.8626,,0.00174147,14.859
0.00175,14.8702,,0.00175,14.8699,,0.00175,14.8688,,0.00175,14.8665,,0.00175,14.8634,,0.00175,14.8599
0.00175131,14.8701,,0.00175131,14.8699,,0.00175131,14.8688,,0.00175131,14.8666,,0.00175131,14.8634,,0.00175131,14.86
