"X--Kurve 1::[V(6), cc1 capacitance=0 | V(TK4)]","Y--Kurve 1::[V(6), cc1 capacitance=0 | V(TK4)]",,"X--Kurve 2::[V(6), cc1 capacitance=8e-05 | V(TK4)]","Y--Kurve 2::[V(6), cc1 capacitance=8e-05 | V(TK4)]",,"X--Kurve 3::[V(6), cc1 capacitance=0.00016 | V(TK4)]","Y--Kurve 3::[V(6), cc1 capacitance=0.00016 | V(TK4)]",,"X--Kurve 4::[V(6), cc1 capacitance=0.00024 | V(TK4)]","Y--Kurve 4::[V(6), cc1 capacitance=0.00024 | V(TK4)]",,"X--Kurve 5::[V(6), cc1 capacitance=0.00032 | V(TK4)]","Y--Kurve 5::[V(6), cc1 capacitance=0.00032 | V(TK4)]",,"X--Kurve 6::[V(6), cc1 capacitance=0.0004 | V(TK4)]","Y--Kurve 6::[V(6), cc1 capacitance=0.0004 | V(TK4)]"
0.000721469,14.9844,,0.000721469,14.7795,,0.000721469,14.7846,,0.000721469,14.7676,,0.000721469,14.7614,,0.000721469,14.7608
0.00073,14.981,,0.00073,14.781,,0.00073,14.7875,,0.00073,14.7701,,0.00073,14.7632,,0.00073,14.7621
0.000731311,14.8911,,0.000731311,14.7812,,0.000731311,14.7879,,0.000731311,14.7704,,0.000731311,14.7634,,0.000731311,14.7622
0.000733932,14.7763,,0.000733932,14.7816,,0.000733932,14.7887,,0.000733932,14.771,,0.000733932,14.7638,,0.000733932,14.7625
0.000739175,14.6864,,0.000739175,14.7821,,0.000739175,14.79,,0.000739175,14.7721,,0.000739175,14.7645,,0.000739175,14.7629
0.000744418,14.666,,0.000744418,14.7821,,0.000744418,14.791,,0.000744418,14.773,,0.000744418,14.7651,,0.000744418,14.7632
0.00075,14.6572,,0.00075,14.7817,,0.00075,14.7919,,0.00075,14.7738,,0.00075,14.7657,,0.00075,14.7635
0.000751049,14.643,,0.000751049,14.7815,,0.000751049,14.792,,0.000751049,14.7739,,0.000751049,14.7657,,0.000751049,14.7635
0.000753146,14.6232,,0.000753146,14.7811,,0.000753146,14.7921,,0.000753146,14.7741,,0.000753146,14.7658,,0.000753146,14.7636
0.00075734,14.6011,,0.00075734,14.7801,,0.00075734,14.7923,,0.00075734,14.7744,,0.00075734,14.766,,0.00075734,14.7636
0.000765729,14.5809,,0.000765729,14.7766,,0.000765729,14.7919,,0.000765729,14.7746,,0.000765729,14.7659,,0.000765729,14.7633
0.00077,14.5645,,0.00077,14.7742,,0.00077,14.7913,,0.00077,14.7744,,0.00077,14.7657,,0.00077,14.763
0.000771678,14.6719,,0.000771678,14.7734,,0.000771678,14.7912,,0.000771678,14.7745,,0.000771678,14.7658,,0.000771678,14.7631
0.000775033,14.8302,,0.000775033,14.7719,,0.000775033,14.7911,,0.000775033,14.7747,,0.000775033,14.766,,0.000775033,14.7632
0.000781744,14.9348,,0.000781744,14.7698,,0.000781744,14.7911,,0.000781744,14.7753,,0.000781744,14.7665,,0.000781744,14.7636
0.00079,14.9483,,0.00079,14.7685,,0.00079,14.7918,,0.00079,14.7765,,0.00079,14.7675,,0.00079,14.7643
0.000791342,14.9204,,0.000791342,14.7684,,0.000791342,14.792,,0.000791342,14.7767,,0.000791342,14.7677,,0.000791342,14.7644
0.000794027,14.8902,,0.000794027,14.7683,,0.000794027,14.7922,,0.000794027,14.7771,,0.000794027,14.768,,0.000794027,14.7647
0.000799395,14.8668,,0.000799395,14.7683,,0.000799395,14.7929,,0.000799395,14.778,,0.000799395,14.7687,,0.000799395,14.7652
0.00081,14.8615,,0.00081,14.7693,,0.00081,14.7945,,0.00081,14.78,,0.00081,14.7704,,0.00081,14.7665
0.000811074,14.8096,,0.000811074,14.7694,,0.000811074,14.7947,,0.000811074,14.7801,,0.000811074,14.7705,,0.000811074,14.7665
0.000813221,14.7329,,0.000813221,14.7695,,0.000813221,14.7948,,0.000813221,14.7804,,0.000813221,14.7707,,0.000813221,14.7666
0.000817516,14.66,,0.000817516,14.7695,,0.000817516,14.7951,,0.000817516,14.7809,,0.000817516,14.771,,0.000817516,14.7669
0.000826106,14.622,,0.000826106,14.7684,,0.000826106,14.795,,0.000826106,14.7814,,0.000826106,14.7715,,0.000826106,14.767
0.00083,14.6117,,0.00083,14.7675,,0.00083,14.7946,,0.00083,14.7814,,0.00083,14.7715,,0.00083,14.767
0.000831718,14.6903,,0.000831718,14.7672,,0.000831718,14.7945,,0.000831718,14.7816,,0.000831718,14.7716,,0.000831718,14.7671
0.000835154,14.804,,0.000835154,14.7666,,0.000835154,14.7945,,0.000835154,14.7818,,0.000835154,14.7719,,0.000835154,14.7673
0.000842026,14.8762,,0.000842026,14.7661,,0.000842026,14.7945,,0.000842026,14.7825,,0.000842026,14.7726,,0.000842026,14.7679
0.00085,14.8826,,0.00085,14.7663,,0.00085,14.7949,,0.00085,14.7835,,0.00085,14.7736,,0.00085,14.7686
0.000851374,14.8647,,0.000851374,14.7664,,0.000851374,14.7949,,0.000851374,14.7837,,0.000851374,14.7737,,0.000851374,14.7688
0.000854123,14.8424,,0.000854123,14.7667,,0.000854123,14.7951,,0.000854123,14.7841,,0.000854123,14.7741,,0.000854123,14.769
0.000859621,14.8256,,0.000859621,14.7673,,0.000859621,14.7954,,0.000859621,14.7848,,0.000859621,14.7747,,0.000859621,14.7696
0.000870616,14.8224,,0.000870616,14.7692,,0.000870616,14.7962,,0.000870616,14.7864,,0.000870616,14.7762,,0.000870616,14.7707
0.00088,14.8236,,0.00088,14.7713,,0.00088,14.797,,0.00088,14.7878,,0.00088,14.7775,,0.00088,14.7718
0.000882,14.8321,,0.000882,14.7719,,0.000882,14.7972,,0.000882,14.7881,,0.000882,14.7778,,0.000882,14.772
0.000886,14.8442,,0.000886,14.773,,0.000886,14.7977,,0.000886,14.7888,,0.000886,14.7785,,0.000886,14.7726
0.000894,14.8508,,0.000894,14.7758,,0.000894,14.7987,,0.000894,14.7903,,0.000894,14.7798,,0.000894,14.7737
0.0009,14.8506,,0.0009,14.7782,,0.0009,14.7996,,0.0009,14.7914,,0.0009,14.7809,,0.0009,14.7746
0.0009016,14.816,,0.0009016,14.7788,,0.0009016,14.7998,,0.0009016,14.7917,,0.0009016,14.7811,,0.0009016,14.7748
0.0009048,14.768,,0.0009048,14.78,,0.0009048,14.8001,,0.0009048,14.7922,,0.0009048,14.7816,,0.0009048,14.7751
0.0009112,14.7372,,0.0009112,14.7821,,0.0009112,14.8007,,0.0009112,14.7932,,0.0009112,14.7825,,0.0009112,14.7759
0.00092,14.7317,,0.00092,14.7846,,0.00092,14.8012,,0.00092,14.7942,,0.00092,14.7836,,0.00092,14.7767
0.00092128,14.7322,,0.00092128,14.7849,,0.00092128,14.8012,,0.00092128,14.7944,,0.00092128,14.7837,,0.00092128,14.7768
0.00092384,14.7344,,0.00092384,14.7854,,0.00092384,14.8013,,0.00092384,14.7946,,0.00092384,14.784,,0.00092384,14.7771
0.00092896,14.7354,,0.00092896,14.7864,,0.00092896,14.8013,,0.00092896,14.7951,,0.00092896,14.7845,,0.00092896,14.7775
0.00093408,14.7343,,0.00093408,14.7872,,0.00093408,14.8012,,0.00093408,14.7955,,0.00093408,14.785,,0.00093408,14.7779
0.00094,14.7329,,0.00094,14.7879,,0.00094,14.801,,0.00094,14.7958,,0.00094,14.7854,,0.00094,14.7783
0.000941024,14.7294,,0.000941024,14.788,,0.000941024,14.8009,,0.000941024,14.7959,,0.000941024,14.7855,,0.000941024,14.7784
0.000943072,14.7244,,0.000943072,14.7882,,0.000943072,14.8008,,0.000943072,14.7959,,0.000943072,14.7856,,0.000943072,14.7785
0.000947168,14.7189,,0.000947168,14.7883,,0.000947168,14.8005,,0.000947168,14.796,,0.000947168,14.7858,,0.000947168,14.7787
0.00095536,14.7141,,0.00095536,14.7882,,0.00095536,14.7995,,0.00095536,14.7961,,0.00095536,14.7862,,0.00095536,14.779
0.00096,14.7114,,0.00096,14.7879,,0.00096,14.7989,,0.00096,14.796,,0.00096,14.7863,,0.00096,14.7791
0.000961638,14.7349,,0.000961638,14.7877,,0.000961638,14.7986,,0.000961638,14.796,,0.000961638,14.7863,,0.000961638,14.7792
0.000964915,14.769,,0.000964915,14.7875,,0.000964915,14.7982,,0.000964915,14.796,,0.000964915,14.7865,,0.000964915,14.7794
0.000971469,14.7913,,0.000971469,14.787,,0.000971469,14.7973,,0.000971469,14.7959,,0.000971469,14.7867,,0.000971469,14.7797
0.00098,14.7942,,0.00098,14.7865,,0.00098,14.7962,,0.00098,14.7959,,0.00098,14.7871,,0.00098,14.78
0.000981311,14.7772,,0.000981311,14.7864,,0.000981311,14.796,,0.000981311,14.7959,,0.000981311,14.7871,,0.000981311,14.7801
0.000983932,14.7515,,0.000983932,14.7862,,0.000983932,14.7956,,0.000983932,14.7958,,0.000983932,14.7872,,0.000983932,14.7802
0.000989175,14.73,,0.000989175,14.7855,,0.000989175,14.7947,,0.000989175,14.7956,,0.000989175,14.7872,,0.000989175,14.7803
0.000994418,14.7243,,0.000994418,14.7847,,0.000994418,14.7937,,0.000994418,14.7953,,0.000994418,14.7872,,0.000994418,14.7803
0.001,14.7217,,0.001,14.7836,,0.001,14.7925,,0.001,14.7948,,0.001,14.7871,,0.001,14.7803
0.00100105,14.7331,,0.00100105,14.7834,,0.00100105,14.7923,,0.00100105,14.7948,,0.00100105,14.7871,,0.00100105,14.7803
0.00100315,14.7519,,0.00100315,14.783,,0.00100315,14.7918,,0.00100315,14.7946,,0.00100315,14.7871,,0.00100315,14.7804
0.00100734,14.7702,,0.00100734,14.7821,,0.00100734,14.791,,0.00100734,14.7943,,0.00100734,14.7871,,0.00100734,14.7804
0.00101573,14.7789,,0.00101573,14.7804,,0.00101573,14.7892,,0.00101573,14.7937,,0.00101573,14.787,,0.00101573,14.7805
0.00102,14.7789,,0.00102,14.7796,,0.00102,14.7884,,0.00102,14.7934,,0.00102,14.787,,0.00102,14.7806
0.00102168,14.7747,,0.00102168,14.7793,,0.00102168,14.788,,0.00102168,14.7933,,0.00102168,14.787,,0.00102168,14.7806
0.00102503,14.7688,,0.00102503,14.7786,,0.00102503,14.7873,,0.00102503,14.793,,0.00102503,14.7869,,0.00102503,14.7806
0.00103174,14.7648,,0.00103174,14.7772,,0.00103174,14.7859,,0.00103174,14.7925,,0.00103174,14.7868,,0.00103174,14.7806
0.00104,14.764,,0.00104,14.7755,,0.00104,14.7841,,0.00104,14.7917,,0.00104,14.7866,,0.00104,14.7806
0.00104134,14.7623,,0.00104134,14.7752,,0.00104134,14.7838,,0.00104134,14.7916,,0.00104134,14.7866,,0.00104134,14.7806
0.00104403,14.7597,,0.00104403,14.7746,,0.00104403,14.7832,,0.00104403,14.7913,,0.00104403,14.7865,,0.00104403,14.7806
0.0010494,14.7574,,0.0010494,14.7734,,0.0010494,14.7819,,0.0010494,14.7907,,0.0010494,14.7863,,0.0010494,14.7806
0.00106,14.7561,,0.00106,14.771,,0.00106,14.7795,,0.00106,14.7896,,0.00106,14.7859,,0.00106,14.7805
0.00106107,14.7955,,0.00106107,14.7708,,0.00106107,14.7793,,0.00106107,14.7895,,0.00106107,14.7859,,0.00106107,14.7805
0.00106322,14.8582,,0.00106322,14.7705,,0.00106322,14.779,,0.00106322,14.7894,,0.00106322,14.7859,,0.00106322,14.7806
0.00106752,14.9194,,0.00106752,14.7702,,0.00106752,14.7784,,0.00106752,14.7892,,0.00106752,14.7861,,0.00106752,14.7808
0.00107611,14.9474,,0.00107611,14.7709,,0.00107611,14.7779,,0.00107611,14.7893,,0.00107611,14.7866,,0.00107611,14.7815
0.00108,14.9395,,0.00108,14.7716,,0.00108,14.778,,0.00108,14.7895,,0.00108,14.7869,,0.00108,14.7819
0.00108172,14.8849,,0.00108172,14.772,,0.00108172,14.7779,,0.00108172,14.7895,,0.00108172,14.787,,0.00108172,14.782
0.00108515,14.8116,,0.00108515,14.7726,,0.00108515,14.7779,,0.00108515,14.7896,,0.00108515,14.7872,,0.00108515,14.7822
0.00109203,14.7682,,0.00109203,14.7739,,0.00109203,14.7777,,0.00109203,14.7896,,0.00109203,14.7875,,0.00109203,14.7826
0.0011,14.7648,,0.0011,14.7752,,0.0011,14.7775,,0.0011,14.7896,,0.0011,14.7878,,0.0011,14.783
0.00110137,14.7856,,0.00110137,14.7755,,0.00110137,14.7775,,0.00110137,14.7896,,0.00110137,14.7879,,0.00110137,14.7831
0.00110412,14.8167,,0.00110412,14.7761,,0.00110412,14.7775,,0.00110412,14.7897,,0.00110412,14.7881,,0.00110412,14.7834
0.00110962,14.8408,,0.00110962,14.7774,,0.00110962,14.7776,,0.00110962,14.7898,,0.00110962,14.7885,,0.00110962,14.7838
0.00112,14.8476,,0.00112,14.7804,,0.00112,14.7781,,0.00112,14.7903,,0.00112,14.7893,,0.00112,14.7847
0.0011211,14.8342,,0.0011211,14.7807,,0.0011211,14.7782,,0.0011211,14.7904,,0.0011211,14.7894,,0.0011211,14.7848
0.0011233,14.8159,,0.0011233,14.7814,,0.0011233,14.7783,,0.0011233,14.7905,,0.0011233,14.7895,,0.0011233,14.785
0.0011277,14.7994,,0.0011277,14.7828,,0.0011277,14.7786,,0.0011277,14.7907,,0.0011277,14.7898,,0.0011277,14.7853
0.00113649,14.793,,0.00113649,14.7856,,0.00113649,14.7792,,0.00113649,14.7911,,0.00113649,14.7905,,0.00113649,14.7861
0.00115,14.7938,,0.00115,14.7898,,0.00115,14.7802,,0.00115,14.7917,,0.00115,14.7914,,0.00115,14.7871
0.00115176,14.7818,,0.00115176,14.7903,,0.00115176,14.7803,,0.00115176,14.7917,,0.00115176,14.7915,,0.00115176,14.7872
0.00115528,14.7652,,0.00115528,14.7913,,0.00115528,14.7805,,0.00115528,14.7918,,0.00115528,14.7917,,0.00115528,14.7875
0.00116231,14.7551,,0.00116231,14.7931,,0.00116231,14.7809,,0.00116231,14.792,,0.00116231,14.792,,0.00116231,14.7879
0.00117,14.7535,,0.00117,14.7946,,0.00117,14.7812,,0.00117,14.792,,0.00117,14.7923,,0.00117,14.7883
0.00117141,14.795,,0.00117141,14.7949,,0.00117141,14.7813,,0.00117141,14.7921,,0.00117141,14.7924,,0.00117141,14.7884
0.00117422,14.8564,,0.00117422,14.7957,,0.00117422,14.7815,,0.00117422,14.7922,,0.00117422,14.7926,,0.00117422,14.7887
0.00117985,14.9021,,0.00117985,14.7974,,0.00117985,14.7822,,0.00117985,14.7926,,0.00117985,14.7931,,0.00117985,14.7892
0.00119,14.912,,0.00119,14.8016,,0.00119,14.7841,,0.00119,14.7937,,0.00119,14.7943,,0.00119,14.7905
0.00119113,14.8834,,0.00119113,14.8021,,0.00119113,14.7843,,0.00119113,14.7938,,0.00119113,14.7944,,0.00119113,14.7906
0.00119338,14.8497,,0.00119338,14.8031,,0.00119338,14.7847,,0.00119338,14.7941,,0.00119338,14.7947,,0.00119338,14.7909
0.00119788,14.8207,,0.00119788,14.805,,0.00119788,14.7856,,0.00119788,14.7945,,0.00119788,14.7952,,0.00119788,14.7914
0.00120689,14.8109,,0.00120689,14.8089,,0.00120689,14.7874,,0.00120689,14.7955,,0.00120689,14.7962,,0.00120689,14.7924
0.00121,14.8115,,0.00121,14.8102,,0.00121,14.7881,,0.00121,14.7959,,0.00121,14.7965,,0.00121,14.7928
0.0012118,14.7555,,0.0012118,14.8108,,0.0012118,14.7883,,0.0012118,14.796,,0.0012118,14.7966,,0.0012118,14.7929
0.0012154,14.6792,,0.0012154,14.8119,,0.0012154,14.7888,,0.0012154,14.7961,,0.0012154,14.7968,,0.0012154,14.7931
0.00122261,14.6342,,0.00122261,14.8131,,0.00122261,14.7893,,0.00122261,14.7961,,0.00122261,14.7969,,0.00122261,14.7933
0.00123,14.6207,,0.00123,14.813,,0.00123,14.7892,,0.00123,14.7958,,0.00123,14.7968,,0.00123,14.7933
0.00123144,14.6624,,0.00123144,14.8128,,0.00123144,14.7892,,0.00123144,14.7957,,0.00123144,14.7967,,0.00123144,14.7933
0.00123432,14.7331,,0.00123432,14.8126,,0.00123432,14.7892,,0.00123432,14.7956,,0.00123432,14.7967,,0.00123432,14.7934
0.00124009,14.7844,,0.00124009,14.8122,,0.00124009,14.7892,,0.00124009,14.7954,,0.00124009,14.7967,,0.00124009,14.7935
0.00125,14.7946,,0.00125,14.8112,,0.00125,14.7892,,0.00125,14.795,,0.00125,14.7967,,0.00125,14.7937
0.00125115,14.7534,,0.00125115,14.811,,0.00125115,14.7891,,0.00125115,14.7949,,0.00125115,14.7966,,0.00125115,14.7937
0.00125346,14.6892,,0.00125346,14.8105,,0.00125346,14.7889,,0.00125346,14.7947,,0.00125346,14.7965,,0.00125346,14.7936
0.00125807,14.6299,,0.00125807,14.8092,,0.00125807,14.7884,,0.00125807,14.7941,,0.00125807,14.7961,,0.00125807,14.7933
0.00126729,14.5978,,0.00126729,14.8049,,0.00126729,14.7867,,0.00126729,14.7925,,0.00126729,14.7949,,0.00126729,14.7926
0.00127,14.5845,,0.00127,14.8032,,0.00127,14.7859,,0.00127,14.7919,,0.00127,14.7945,,0.00127,14.7922
0.00127184,14.7094,,0.00127184,14.8023,,0.00127184,14.7857,,0.00127184,14.7916,,0.00127184,14.7944,,0.00127184,14.7922
0.00127553,14.8839,,0.00127553,14.8006,,0.00127553,14.7852,,0.00127553,14.7913,,0.00127553,14.7942,,0.00127553,14.7922
0.00128291,14.9868,,0.00128291,14.7983,,0.00128291,14.7848,,0.00128291,14.7909,,0.00128291,14.7941,,0.00128291,14.7924
0.00129,14.9838,,0.00129,14.7973,,0.00129,14.7851,,0.00129,14.7909,,0.00129,14.7943,,0.00129,14.7928
0.00129148,14.513,,0.00129148,14.7962,,0.00129148,14.7843,,0.00129148,14.7901,,0.00129148,14.7937,,0.00129148,14.7921
0.00129443,13.8029,,0.00129443,14.7928,,0.00129443,14.7823,,0.00129443,14.7882,,0.00129443,14.792,,0.00129443,14.7906
0.00130033,12.998,,0.00130033,14.7788,,0.00130033,14.7741,,0.00130033,14.7814,,0.00130033,14.7861,,0.00130033,14.7854
0.00131,11.6148,,0.00131,14.7207,,0.00131,14.7409,,0.00131,14.7557,,0.00131,14.7645,,0.00131,14.7664
0.00131118,11.6152,,0.00131118,14.7103,,0.00131118,14.7352,,0.00131118,14.7514,,0.00131118,14.761,,0.00131118,14.7634
0.00131354,11.5228,,0.00131354,14.6876,,0.00131354,14.7227,,0.00131354,14.7422,,0.00131354,14.7535,,0.00131354,14.7569
0.00131826,11.0351,,0.00131826,14.6305,,0.00131826,14.691,,0.00131826,14.7185,,0.00131826,14.7341,,0.00131826,14.7401
0.00132771,8.90628,,0.00132771,14.4287,,0.00132771,14.5759,,0.00132771,14.632,,0.00132771,14.6624,,0.00132771,14.6775
0.00133,8.04911,,0.00133,14.352,,0.00133,14.5304,,0.00133,14.597,,0.00133,14.6328,,0.00133,14.6513
0.00133189,10.1488,,0.00133189,14.3196,,0.00133189,14.5205,,0.00133189,14.5947,,0.00133189,14.6345,,0.00133189,14.6553
0.00133567,14.2201,,0.00133567,14.2606,,0.00133567,14.4983,,0.00133567,14.5851,,0.00133567,14.6313,,0.00133567,14.6562
0.00134322,19.3682,,0.00134322,14.1907,,0.00134322,14.4691,,0.00134322,14.5701,,0.00134322,14.624,,0.00134322,14.6537
0.00135,20.0008,,0.00135,14.1641,,0.00135,14.4568,,0.00135,14.5633,,0.00135,14.6206,,0.00135,14.6524
0.00135151,19.121,,0.00135151,14.1602,,0.00135151,14.4541,,0.00135151,14.5614,,0.00135151,14.6191,,0.00135151,14.6513
0.00135453,17.6417,,0.00135453,14.1528,,0.00135453,14.4491,,0.00135453,14.5576,,0.00135453,14.6162,,0.00135453,14.649
0.00136058,16.0348,,0.00136058,14.1417,,0.00136058,14.4403,,0.00136058,14.5508,,0.00136058,14.611,,0.00136058,14.6449
0.00137,15.21,,0.00137,14.133,,0.00137,14.4298,,0.00137,14.542,,0.00137,14.6039,,0.00137,14.6393
0.00137121,15.2356,,0.00137121,14.1329,,0.00137121,14.4289,,0.00137121,14.5412,,0.00137121,14.6033,,0.00137121,14.6388
0.00137363,15.2751,,0.00137363,14.1331,,0.00137363,14.4272,,0.00137363,14.5396,,0.00137363,14.602,,0.00137363,14.6378
0.00137846,15.3113,,0.00137846,14.1359,,0.00137846,14.4248,,0.00137846,14.5369,,0.00137846,14.5998,,0.00137846,14.636
0.00138813,15.2673,,0.00138813,14.151,,0.00138813,14.4237,,0.00138813,14.5339,,0.00138813,14.5969,,0.00138813,14.6337
0.0014,15.2136,,0.0014,14.185,,0.0014,14.4285,,0.0014,14.5337,,0.0014,14.5958,,0.0014,14.6326
0.00140193,15.0999,,0.00140193,14.1919,,0.00140193,14.4297,,0.00140193,14.5339,,0.00140193,14.5957,,0.00140193,14.6325
0.0014058,14.9353,,0.0014058,14.2062,,0.0014058,14.4323,,0.0014058,14.5342,,0.0014058,14.5955,,0.0014058,14.6321
0.00141354,14.8222,,0.00141354,14.2373,,0.00141354,14.4383,,0.00141354,14.5355,,0.00141354,14.5954,,0.00141354,14.6317
0.00142,14.8108,,0.00142,14.2657,,0.00142,14.4443,,0.00142,14.537,,0.00142,14.5956,,0.00142,14.6316
0.00142155,14.7863,,0.00142155,14.2728,,0.00142155,14.4458,,0.00142155,14.5374,,0.00142155,14.5957,,0.00142155,14.6315
0.00142464,14.7505,,0.00142464,14.2872,,0.00142464,14.4489,,0.00142464,14.5382,,0.00142464,14.5958,,0.00142464,14.6314
0.00143083,14.7203,,0.00143083,14.3168,,0.00143083,14.4555,,0.00143083,14.54,,0.00143083,14.5962,,0.00143083,14.6313
0.00144,14.7114,,0.00144,14.3626,,0.00144,14.466,,0.00144,14.5431,,0.00144,14.597,,0.00144,14.6313
0.00144124,14.7698,,0.00144124,14.3691,,0.00144124,14.4676,,0.00144124,14.5437,,0.00144124,14.5972,,0.00144124,14.6314
0.00144371,14.8633,,0.00144371,14.3822,,0.00144371,14.4709,,0.00144371,14.5449,,0.00144371,14.5977,,0.00144371,14.6317
0.00144867,14.9565,,0.00144867,14.4095,,0.00144867,14.478,,0.00144867,14.5476,,0.00144867,14.599,,0.00144867,14.6324
0.00145857,14.9997,,0.00145857,14.4673,,0.00145857,14.4941,,0.00145857,14.5541,,0.00145857,14.6022,,0.00145857,14.6343
0.00146,14.9812,,0.00146,14.476,,0.00146,14.4966,,0.00146,14.5552,,0.00146,14.6027,,0.00146,14.6347
0.00146198,14.9525,,0.00146198,14.4881,,0.00146198,14.5001,,0.00146198,14.5567,,0.00146198,14.6035,,0.00146198,14.6351
0.00146594,14.9123,,0.00146594,14.5125,,0.00146594,14.5073,,0.00146594,14.5597,,0.00146594,14.6051,,0.00146594,14.6361
0.00147386,14.8882,,0.00147386,14.5622,,0.00147386,14.5225,,0.00147386,14.5664,,0.00147386,14.6086,,0.00147386,14.6382
0.00148,14.8841,,0.00148,14.6011,,0.00148,14.5348,,0.00148,14.5719,,0.00148,14.6115,,0.00148,14.6401
0.00148158,14.8886,,0.00148158,14.6113,,0.00148158,14.5381,,0.00148158,14.5734,,0.00148158,14.6124,,0.00148158,14.6407
0.00148475,14.8983,,0.00148475,14.6316,,0.00148475,14.5448,,0.00148475,14.5765,,0.00148475,14.6141,,0.00148475,14.6417
0.00149109,14.9058,,0.00149109,14.6724,,0.00149109,14.5585,,0.00149109,14.5829,,0.00149109,14.6177,,0.00149109,14.6441
0.0015,14.9062,,0.0015,14.7296,,0.0015,14.5787,,0.0015,14.5926,,0.0015,14.6232,,0.0015,14.6477
0.00150127,14.8809,,0.00150127,14.7377,,0.00150127,14.5816,,0.00150127,14.594,,0.00150127,14.624,,0.00150127,14.6482
0.0015038,14.8511,,0.0015038,14.7538,,0.0015038,14.5875,,0.0015038,14.5968,,0.0015038,14.6256,,0.0015038,14.6493
0.00150887,14.8255,,0.00150887,14.7855,,0.00150887,14.5992,,0.00150887,14.6025,,0.00150887,14.6288,,0.00150887,14.6514
0.00151394,14.8194,,0.00151394,14.8167,,0.00151394,14.6111,,0.00151394,14.6084,,0.00151394,14.6322,,0.00151394,14.6536
0.00152,14.8183,,0.00152,14.8529,,0.00152,14.6254,,0.00152,14.6155,,0.00152,14.6363,,0.00152,14.6564
0.00152101,14.7967,,0.00152101,14.8589,,0.00152101,14.6278,,0.00152101,14.6166,,0.00152101,14.637,,0.00152101,14.6568
0.00152304,14.7624,,0.00152304,14.8706,,0.00152304,14.6325,,0.00152304,14.619,,0.00152304,14.6383,,0.00152304,14.6577
0.0015271,14.7273,,0.0015271,14.8935,,0.0015271,14.6419,,0.0015271,14.6237,,0.0015271,14.641,,0.0015271,14.6594
0.00153521,14.7074,,0.00153521,14.9368,,0.00153521,14.6604,,0.00153521,14.633,,0.00153521,14.6463,,0.00153521,14.6628
0.00154,14.705,,0.00154,14.9608,,0.00154,14.6711,,0.00154,14.6384,,0.00154,14.6495,,0.00154,14.6648
0.00154162,14.7039,,0.00154162,14.9685,,0.00154162,14.6747,,0.00154162,14.6402,,0.00154162,14.6505,,0.00154162,14.6655
0.00154487,14.7023,,0.00154487,14.9838,,0.00154487,14.6818,,0.00154487,14.6439,,0.00154487,14.6526,,0.00154487,14.6668
0.00155136,14.6998,,0.00155136,15.0124,,0.00155136,14.6958,,0.00155136,14.6511,,0.00155136,14.6567,,0.00155136,14.6695
0.00156,14.6965,,0.00156,15.0467,,0.00156,14.7138,,0.00156,14.6605,,0.00156,14.6622,,0.00156,14.6729
0.0015613,14.784,,0.0015613,15.0516,,0.0015613,14.7166,,0.0015613,14.6621,,0.0015613,14.6631,,0.0015613,14.6736
0.00156389,14.9201,,0.00156389,15.0614,,0.00156389,14.7223,,0.00156389,14.6652,,0.00156389,14.665,,0.00156389,14.6749
0.00156909,15.0353,,0.00156909,15.0807,,0.00156909,14.7338,,0.00156909,14.6717,,0.00156909,14.6691,,0.00156909,14.6777
0.00157428,15.0618,,0.00157428,15.0994,,0.00157428,14.7457,,0.00157428,14.6785,,0.00157428,14.6734,,0.00157428,14.6807
0.00158,15.0566,,0.00158,15.1194,,0.00158,14.759,,0.00158,14.6863,,0.00158,14.6783,,0.00158,14.6843
0.00158104,15.0557,,0.00158104,15.123,,0.00158104,14.7615,,0.00158104,14.6877,,0.00158104,14.6793,,0.00158104,14.6849
0.00158312,15.0699,,0.00158312,15.13,,0.00158312,14.7664,,0.00158312,14.6907,,0.00158312,14.6812,,0.00158312,14.6863
0.00158727,15.0811,,0.00158727,15.1439,,0.00158727,14.7765,,0.00158727,14.6967,,0.00158727,14.6851,,0.00158727,14.6891
0.00159558,15.0786,,0.00159558,15.1703,,0.00159558,14.7969,,0.00159558,14.7092,,0.00159558,14.6933,,0.00159558,14.695
0.0016,15.052,,0.0016,15.1836,,0.0016,14.808,,0.0016,14.7161,,0.0016,14.6979,,0.0016,14.6984
0.00160166,14.9876,,0.00160166,15.1883,,0.00160166,14.812,,0.00160166,14.7186,,0.00160166,14.6996,,0.00160166,14.6996
0.00160498,14.9088,,0.00160498,15.1973,,0.00160498,14.8201,,0.00160498,14.7237,,0.00160498,14.7029,,0.00160498,14.702
0.00161163,14.8658,,0.00161163,15.2137,,0.00161163,14.8361,,0.00161163,14.7338,,0.00161163,14.7096,,0.00161163,14.7068
0.00162,14.8648,,0.00162,15.2308,,0.00162,14.8557,,0.00162,14.7465,,0.00162,14.7182,,0.00162,14.713
0.00162133,14.8408,,0.00162133,15.2331,,0.00162133,14.8587,,0.00162133,14.7485,,0.00162133,14.7195,,0.00162133,14.7139
0.00162399,14.8079,,0.00162399,15.2374,,0.00162399,14.8647,,0.00162399,14.7525,,0.00162399,14.7221,,0.00162399,14.7158
0.0016293,14.7847,,0.0016293,15.2447,,0.0016293,14.8763,,0.0016293,14.7602,,0.0016293,14.7274,,0.0016293,14.7196
