"X--Kurve 1::[-I(TK1), cc1 capacitance=0]","Y--Kurve 1::[-I(TK1), cc1 capacitance=0]",,"X--Kurve 2::[-I(TK1), cc1 capacitance=8e-05]","Y--Kurve 2::[-I(TK1), cc1 capacitance=8e-05]",,"X--Kurve 3::[-I(TK1), cc1 capacitance=0.00016]","Y--Kurve 3::[-I(TK1), cc1 capacitance=0.00016]",,"X--Kurve 4::[-I(TK1), cc1 capacitance=0.00024]","Y--Kurve 4::[-I(TK1), cc1 capacitance=0.00024]",,"X--Kurve 5::[-I(TK1), cc1 capacitance=0.00032]","Y--Kurve 5::[-I(TK1), cc1 capacitance=0.00032]",,"X--Kurve 6::[-I(TK1), cc1 capacitance=0.0004]","Y--Kurve 6::[-I(TK1), cc1 capacitance=0.0004]"
0.000315404,0.594276,,0.000315404,0.553876,,0.000315404,0.52609,,0.000315404,0.515194,,0.000315404,0.509422,,0.000315404,0.505854
0.00032261,0.595716,,0.00032261,0.558659,,0.00032261,0.529098,,0.00032261,0.517371,,0.00032261,0.511133,,0.00032261,0.507268
0.00033,0.597556,,0.00033,0.563628,,0.00033,0.532275,,0.00033,0.519681,,0.00033,0.512952,,0.00033,0.508773
0.000331441,0.597855,,0.000331441,0.564604,,0.000331441,0.532906,,0.000331441,0.520142,,0.000331441,0.513316,,0.000331441,0.509074
0.000334323,0.598329,,0.000334323,0.566559,,0.000334323,0.534176,,0.000334323,0.521069,,0.000334323,0.514047,,0.000334323,0.509679
0.000340088,0.598781,,0.000340088,0.570483,,0.000340088,0.536749,,0.000340088,0.522954,,0.000340088,0.515536,,0.000340088,0.510914
0.00035,0.59891,,0.00035,0.577242,,0.00035,0.541274,,0.00035,0.526289,,0.00035,0.518177,,0.00035,0.513104
0.000351153,0.598927,,0.000351153,0.578027,,0.000351153,0.541809,,0.000351153,0.526685,,0.000351153,0.518491,,0.000351153,0.513365
0.000353459,0.599004,,0.000353459,0.579597,,0.000353459,0.542882,,0.000353459,0.527479,,0.000353459,0.519122,,0.000353459,0.513889
0.00035807,0.599347,,0.00035807,0.582729,,0.00035807,0.545043,,0.00035807,0.529085,,0.00035807,0.520399,,0.00035807,0.514951
0.000367294,0.60038,,0.000367294,0.588946,,0.000367294,0.549425,,0.000367294,0.532362,,0.000367294,0.523011,,0.000367294,0.517125
0.00038,0.602035,,0.00038,0.597353,,0.00038,0.555573,,0.00038,0.537007,,0.00038,0.52673,,0.00038,0.52023
0.000381845,0.601617,,0.000381845,0.598551,,0.000381845,0.556475,,0.000381845,0.537694,,0.000381845,0.527282,,0.000381845,0.520691
0.000385534,0.599765,,0.000385534,0.600931,,0.000385534,0.558279,,0.000385534,0.539069,,0.000385534,0.528388,,0.000385534,0.521616
0.000392913,0.592329,,0.000392913,0.605567,,0.000392913,0.561877,,0.000392913,0.541829,,0.000392913,0.530611,,0.000392913,0.523476
0.0004,0.583322,,0.0004,0.609822,,0.0004,0.565301,,0.0004,0.544478,,0.0004,0.532752,,0.0004,0.52527
0.000401476,0.581945,,0.000401476,0.610675,,0.000401476,0.566007,,0.000401476,0.545028,,0.000401476,0.533198,,0.000401476,0.525644
0.000404427,0.580001,,0.000404427,0.612362,,0.000404427,0.567416,,0.000404427,0.546128,,0.000404427,0.534091,,0.000404427,0.526394
0.00041033,0.579324,,0.00041033,0.615614,,0.00041033,0.570212,,0.00041033,0.548326,,0.00041033,0.53588,,0.00041033,0.527899
0.00042,0.581964,,0.00042,0.620595,,0.00042,0.574726,,0.00042,0.551921,,0.00042,0.538825,,0.00042,0.530385
0.000421181,0.582365,,0.000421181,0.621171,,0.000421181,0.575271,,0.000421181,0.55236,,0.000421181,0.539185,,0.000421181,0.53069
0.000423542,0.583059,,0.000423542,0.62231,,0.000423542,0.576359,,0.000423542,0.553236,,0.000423542,0.539907,,0.000423542,0.531301
0.000428264,0.58399,,0.000428264,0.624508,,0.000428264,0.578517,,0.000428264,0.554986,,0.000428264,0.541352,,0.000428264,0.532527
0.000437709,0.585042,,0.000437709,0.628584,,0.000437709,0.582762,,0.000437709,0.558473,,0.000437709,0.544247,,0.000437709,0.53499
0.00044,0.585217,,0.00044,0.629508,,0.00044,0.583777,,0.00044,0.559316,,0.00044,0.544951,,0.00044,0.53559
0.000441889,0.584912,,0.000441889,0.63024,,0.000441889,0.584606,,0.000441889,0.560009,,0.000441889,0.54553,,0.000441889,0.536084
0.000445667,0.583629,,0.000445667,0.631665,,0.000445667,0.586253,,0.000445667,0.56139,,0.000445667,0.546686,,0.000445667,0.537073
0.000453223,0.578625,,0.000453223,0.634268,,0.000453223,0.589474,,0.000453223,0.564122,,0.000453223,0.548985,,0.000453223,0.539043
0.00046,0.57303,,0.00046,0.636303,,0.00046,0.592266,,0.00046,0.566532,,0.00046,0.551026,,0.00046,0.540797
0.000461511,0.571869,,0.000461511,0.636708,,0.000461511,0.592873,,0.000461511,0.567061,,0.000461511,0.551478,,0.000461511,0.541186
0.000464533,0.569708,,0.000464533,0.637487,,0.000464533,0.594075,,0.000464533,0.568116,,0.000464533,0.552377,,0.000464533,0.541962
0.000470578,0.566026,,0.000470578,0.638853,,0.000470578,0.596411,,0.000470578,0.570194,,0.000470578,0.554159,,0.000470578,0.543503
0.00048,0.561008,,0.00048,0.64046,,0.00048,0.599861,,0.00048,0.573341,,0.00048,0.556882,,0.00048,0.545871
0.000481209,0.560672,,0.000481209,0.640615,,0.000481209,0.600285,,0.000481209,0.573735,,0.000481209,0.557226,,0.000481209,0.546171
0.000483627,0.560441,,0.000483627,0.640902,,0.000483627,0.601124,,0.000483627,0.57452,,0.000483627,0.557913,,0.000483627,0.546771
0.000488462,0.561832,,0.000488462,0.641357,,0.000488462,0.602758,,0.000488462,0.576071,,0.000488462,0.559276,,0.000488462,0.547966
0.000498134,0.567766,,0.000498134,0.641818,,0.000498134,0.60586,,0.000498134,0.579099,,0.000498134,0.561967,,0.000498134,0.550338
0.0005,0.569167,,0.0005,0.641841,,0.0005,0.606434,,0.0005,0.579673,,0.0005,0.562481,,0.0005,0.550794
0.000501934,0.571307,,0.000501934,0.641836,,0.000501934,0.607018,,0.000501934,0.580264,,0.000501934,0.563013,,0.000501934,0.551266
0.000505803,0.576603,,0.000505803,0.64179,,0.000505803,0.608175,,0.000505803,0.581442,,0.000505803,0.564077,,0.000505803,0.552213
0.00051354,0.59101,,0.00051354,0.641525,,0.00051354,0.610433,,0.00051354,0.583788,,0.00051354,0.566212,,0.00051354,0.554121
0.00052,0.605205,,0.00052,0.641177,,0.00052,0.612283,,0.00052,0.58575,,0.00052,0.568013,,0.00052,0.555739
0.000521547,0.608081,,0.000521547,0.64108,,0.000521547,0.612723,,0.000521547,0.586222,,0.000521547,0.568448,,0.000521547,0.556131
0.000524642,0.612584,,0.000524642,0.640878,,0.000524642,0.6136,,0.000524642,0.587165,,0.000524642,0.56932,,0.000524642,0.556917
0.000530832,0.616592,,0.000530832,0.640427,,0.000530832,0.615335,,0.000530832,0.589053,,0.000530832,0.571069,,0.000530832,0.558497
0.00054,0.617248,,0.00054,0.639641,,0.00054,0.617854,,0.00054,0.591843,,0.00054,0.573672,,0.00054,0.560856
0.000541238,0.616837,,0.000541238,0.639522,,0.000541238,0.618187,,0.000541238,0.592218,,0.000541238,0.574024,,0.000541238,0.561176
0.000543714,0.615543,,0.000543714,0.639278,,0.000543714,0.618851,,0.000543714,0.592967,,0.000543714,0.574728,,0.000543714,0.561815
0.000548666,0.610938,,0.000548666,0.638745,,0.000548666,0.620152,,0.000548666,0.594453,,0.000548666,0.576129,,0.000548666,0.563091
0.000558569,0.598326,,0.000558569,0.637454,,0.000558569,0.622621,,0.000558569,0.597358,,0.000558569,0.578894,,0.000558569,0.56562
0.00056,0.596355,,0.00056,0.63724,,0.00056,0.622961,,0.00056,0.59777,,0.00056,0.579288,,0.00056,0.565982
0.000561981,0.594651,,0.000561981,0.636925,,0.000561981,0.623421,,0.000561981,0.598333,,0.000561981,0.579831,,0.000561981,0.566482
0.000565942,0.592689,,0.000565942,0.636271,,0.000565942,0.624325,,0.000565942,0.599454,,0.000565942,0.580914,,0.000565942,0.56748
0.000573865,0.593969,,0.000573865,0.634822,,0.000573865,0.626045,,0.000573865,0.601653,,0.000573865,0.583061,,0.000573865,0.569469
0.00058,0.597062,,0.00058,0.633588,,0.00058,0.627301,,0.00058,0.603321,,0.00058,0.584708,,0.00058,0.571004
0.000581585,0.597914,,0.000581585,0.633254,,0.000581585,0.627613,,0.000581585,0.603746,,0.000581585,0.585131,,0.000581585,0.571399
0.000584754,0.599568,,0.000584754,0.632575,,0.000584754,0.62823,,0.000584754,0.604592,,0.000584754,0.585976,,0.000584754,0.57219
0.000591092,0.602681,,0.000591092,0.631168,,0.000591092,0.629417,,0.000591092,0.606264,,0.000591092,0.587656,,0.000591092,0.573769
0.0006,0.606897,,0.0006,0.629102,,0.0006,0.630987,,0.0006,0.608568,,0.0006,0.589999,,0.0006,0.575983
0.000601268,0.607224,,0.000601268,0.6288,,0.000601268,0.6312,,0.000601268,0.608891,,0.000601268,0.59033,,0.000601268,0.576298
0.000603803,0.607423,,0.000603803,0.628193,,0.000603803,0.631622,,0.000603803,0.609534,,0.000603803,0.590991,,0.000603803,0.576926
0.000608874,0.605891,,0.000608874,0.626955,,0.000608874,0.632431,,0.000608874,0.610802,,0.000608874,0.592302,,0.000608874,0.578176
0.000619015,0.599535,,0.000619015,0.624363,,0.000619015,0.633903,,0.000619015,0.613252,,0.000619015,0.594874,,0.000619015,0.580643
0.00063,0.591291,,0.00063,0.62135,,0.00063,0.635247,,0.00063,0.615755,,0.00063,0.597565,,0.00063,0.583252
0.000632,0.590422,,0.000632,0.620772,,0.000632,0.635457,,0.000632,0.616189,,0.000632,0.598041,,0.000632,0.583718
0.000636,0.589563,,0.000636,0.619604,,0.000636,0.635859,,0.000636,0.617048,,0.000636,0.598988,,0.000636,0.584647
0.000644,0.590992,,0.000644,0.6172,,0.000644,0.636563,,0.000644,0.618705,,0.000644,0.600846,,0.000644,0.586482
0.00065,0.593277,,0.00065,0.615353,,0.00065,0.637007,,0.00065,0.619895,,0.00065,0.602209,,0.00065,0.58784
0.0006516,0.594004,,0.0006516,0.614855,,0.0006516,0.637111,,0.0006516,0.620205,,0.0006516,0.602567,,0.0006516,0.588199
0.0006548,0.595568,,0.0006548,0.613858,,0.0006548,0.637311,,0.0006548,0.620817,,0.0006548,0.60328,,0.0006548,0.588915
0.0006612,0.599132,,0.0006612,0.611861,,0.0006612,0.63766,,0.0006612,0.622011,,0.0006612,0.60469,,0.0006612,0.590338
0.00067,0.604476,,0.00067,0.609143,,0.00067,0.63804,,0.00067,0.62359,,0.00067,0.606592,,0.00067,0.592275
0.00067128,0.605345,,0.00067128,0.608753,,0.00067128,0.638086,,0.00067128,0.623814,,0.00067128,0.606865,,0.00067128,0.592555
0.00067384,0.607183,,0.00067384,0.607977,,0.00067384,0.638174,,0.00067384,0.624258,,0.00067384,0.60741,,0.00067384,0.593115
0.00067896,0.611295,,0.00067896,0.606457,,0.00067896,0.63833,,0.00067896,0.625135,,0.00067896,0.608495,,0.00067896,0.594232
0.00068408,0.615762,,0.00068408,0.604988,,0.00068408,0.638463,,0.00068408,0.625997,,0.00068408,0.609573,,0.00068408,0.595347
0.00069,0.62116,,0.00069,0.60337,,0.00069,0.638598,,0.00069,0.626979,,0.00069,0.610813,,0.00069,0.596638
0.000691024,0.621787,,0.000691024,0.6031,,0.000691024,0.638619,,0.000691024,0.627147,,0.000691024,0.611027,,0.000691024,0.59686
0.000693072,0.622475,,0.000693072,0.602567,,0.000693072,0.638658,,0.000693072,0.627482,,0.000693072,0.611454,,0.000693072,0.597306
0.000697168,0.621287,,0.000697168,0.601529,,0.000697168,0.638725,,0.000697168,0.62814,,0.000697168,0.612299,,0.000697168,0.598191
0.00070536,0.613772,,0.00070536,0.599537,,0.00070536,0.638794,,0.00070536,0.629403,,0.00070536,0.613952,,0.00070536,0.599933
0.00071,0.608126,,0.00071,0.598447,,0.00071,0.638789,,0.00071,0.630082,,0.00071,0.614862,,0.00071,0.600901
0.000711638,0.605806,,0.000711638,0.598067,,0.000711638,0.638775,,0.000711638,0.630313,,0.000711638,0.615176,,0.000711638,0.601238
0.000714915,0.600694,,0.000714915,0.597306,,0.000714915,0.638736,,0.000714915,0.630764,,0.000714915,0.615798,,0.000714915,0.601905
0.000721469,0.588749,,0.000721469,0.595771,,0.000721469,0.638578,,0.000721469,0.631604,,0.000721469,0.616994,,0.000721469,0.603203
0.00073,0.572222,,0.00073,0.593693,,0.00073,0.638187,,0.00073,0.632553,,0.00073,0.618443,,0.00073,0.604808
0.000731311,0.570558,,0.000731311,0.593362,,0.000731311,0.638105,,0.000731311,0.632682,,0.000731311,0.618653,,0.000731311,0.605045
0.000733932,0.568465,,0.000733932,0.592695,,0.000733932,0.637932,,0.000733932,0.632934,,0.000733932,0.619069,,0.000733932,0.605516
0.000739175,0.569333,,0.000739175,0.591339,,0.000739175,0.637534,,0.000739175,0.633398,,0.000739175,0.619874,,0.000739175,0.606439
0.000744418,0.573757,,0.000744418,0.589969,,0.000744418,0.637073,,0.000744418,0.633815,,0.000744418,0.620646,,0.000744418,0.607339
0.00075,0.579955,,0.00075,0.588516,,0.00075,0.636524,,0.00075,0.634214,,0.00075,0.621436,,0.00075,0.608276
0.000751049,0.581319,,0.000751049,0.588246,,0.000751049,0.636414,,0.000751049,0.634283,,0.000751049,0.621581,,0.000751049,0.60845
0.000753146,0.58422,,0.000753146,0.587708,,0.000753146,0.636192,,0.000753146,0.63442,,0.000753146,0.621869,,0.000753146,0.608796
0.00075734,0.590811,,0.00075734,0.586657,,0.00075734,0.635733,,0.00075734,0.63468,,0.00075734,0.622437,,0.00075734,0.609483
0.000765729,0.605728,,0.000765729,0.584696,,0.000765729,0.63478,,0.000765729,0.635165,,0.000765729,0.623551,,0.000765729,0.610848
0.00077,0.614012,,0.00077,0.58379,,0.00077,0.634289,,0.00077,0.6354,,0.00077,0.624111,,0.00077,0.611541
0.000771678,0.616058,,0.000771678,0.58346,,0.000771678,0.634095,,0.000771678,0.63549,,0.000771678,0.62433,,0.000771678,0.611813
0.000775033,0.618028,,0.000775033,0.582819,,0.000775033,0.633705,,0.000775033,0.635664,,0.000775033,0.624762,,0.000775033,0.612352
0.000781744,0.613739,,0.000781744,0.581639,,0.000781744,0.6329,,0.000781744,0.635978,,0.000781744,0.625598,,0.000781744,0.613406
0.00079,0.60199,,0.00079,0.580324,,0.00079,0.631842,,0.00079,0.636286,,0.00079,0.626561,,0.00079,0.614651
0.000791342,0.600074,,0.000791342,0.580123,,0.000791342,0.63166,,0.000791342,0.636326,,0.000791342,0.626709,,0.000791342,0.614847
0.000794027,0.596555,,0.000794027,0.579724,,0.000794027,0.631291,,0.000794027,0.636399,,0.000794027,0.627001,,0.000794027,0.615235
0.000799395,0.590822,,0.000799395,0.57895,,0.000799395,0.63052,,0.000799395,0.636513,,0.000799395,0.627558,,0.000799395,0.615989
0.00081,0.581676,,0.00081,0.57748,,0.00081,0.628855,,0.00081,0.636598,,0.00081,0.628544,,0.00081,0.61739
0.000811074,0.581242,,0.000811074,0.577336,,0.000811074,0.628676,,0.000811074,0.636595,,0.000811074,0.628635,,0.000811074,0.617525
0.000813221,0.581021,,0.000813221,0.577048,,0.000813221,0.628313,,0.000813221,0.636586,,0.000813221,0.628814,,0.000813221,0.617793
0.000817516,0.583422,,0.000817516,0.576492,,0.000817516,0.627572,,0.000817516,0.636553,,0.000817516,0.629161,,0.000817516,0.61832
0.000826106,0.593619,,0.000826106,0.575488,,0.000826106,0.626051,,0.000826106,0.636432,,0.000826106,0.629813,,0.000826106,0.619345
0.00083,0.599497,,0.00083,0.575095,,0.00083,0.625352,,0.00083,0.63636,,0.00083,0.630094,,0.00083,0.619801
0.000831718,0.601213,,0.000831718,0.574941,,0.000831718,0.625042,,0.000831718,0.636323,,0.000831718,0.630214,,0.000831718,0.619998
0.000835154,0.603093,,0.000835154,0.574648,,0.000835154,0.62442,,0.000835154,0.636244,,0.000835154,0.630449,,0.000835154,0.62039
0.000842026,0.600927,,0.000842026,0.574147,,0.000842026,0.623155,,0.000842026,0.636049,,0.000842026,0.630885,,0.000842026,0.621145
0.00085,0.594182,,0.00085,0.573677,,0.00085,0.621642,,0.00085,0.63575,,0.00085,0.631328,,0.00085,0.621968
0.000851374,0.593021,,0.000851374,0.573607,,0.000851374,0.621374,,0.000851374,0.63569,,0.000851374,0.631396,,0.000851374,0.622103
