"X--Kurve 1::[-I(TK1), cc1 capacitance=0]","Y--Kurve 1::[-I(TK1), cc1 capacitance=0]",,"X--Kurve 2::[-I(TK1), cc1 capacitance=8e-05]","Y--Kurve 2::[-I(TK1), cc1 capacitance=8e-05]",,"X--Kurve 3::[-I(TK1), cc1 capacitance=0.00016]","Y--Kurve 3::[-I(TK1), cc1 capacitance=0.00016]",,"X--Kurve 4::[-I(TK1), cc1 capacitance=0.00024]","Y--Kurve 4::[-I(TK1), cc1 capacitance=0.00024]",,"X--Kurve 5::[-I(TK1), cc1 capacitance=0.00032]","Y--Kurve 5::[-I(TK1), cc1 capacitance=0.00032]",,"X--Kurve 6::[-I(TK1), cc1 capacitance=0.0004]","Y--Kurve 6::[-I(TK1), cc1 capacitance=0.0004]"
0.000831718,0.603784,,0.000831718,0.589802,,0.000831718,0.599109,,0.000831718,0.619486,,0.000831718,0.623369,,0.000831718,0.619686
0.000835154,0.604789,,0.000835154,0.59031,,0.000835154,0.598556,,0.000835154,0.619114,,0.000835154,0.623286,,0.000835154,0.619805
0.000842026,0.600456,,0.000842026,0.591342,,0.000842026,0.597474,,0.000842026,0.61835,,0.000842026,0.623091,,0.000842026,0.620013
0.00085,0.592477,,0.00085,0.59252,,0.00085,0.596236,,0.00085,0.617421,,0.00085,0.622806,,0.00085,0.620198
0.000851374,0.591329,,0.000851374,0.592716,,0.000851374,0.596023,,0.000851374,0.617255,,0.000851374,0.622749,,0.000851374,0.620222
0.000854123,0.58935,,0.000854123,0.593103,,0.000854123,0.595598,,0.000854123,0.616919,,0.000854123,0.622631,,0.000854123,0.620266
0.000859621,0.586517,,0.000859621,0.59384,,0.000859621,0.594748,,0.000859621,0.616227,,0.000859621,0.622372,,0.000859621,0.620333
0.000870616,0.582097,,0.000870616,0.595138,,0.000870616,0.593037,,0.000870616,0.614762,,0.000870616,0.621754,,0.000870616,0.62037
0.00088,0.578558,,0.00088,0.596021,,0.00088,0.591557,,0.00088,0.613419,,0.00088,0.621117,,0.00088,0.620298
0.000882,0.577641,,0.000882,0.596173,,0.000882,0.591237,,0.000882,0.613119,,0.000882,0.620966,,0.000882,0.620268
0.000886,0.57558,,0.000886,0.59645,,0.000886,0.590592,,0.000886,0.61251,,0.000886,0.620652,,0.000886,0.620197
0.000894,0.570813,,0.000894,0.596836,,0.000894,0.589275,,0.000894,0.611235,,0.000894,0.61996,,0.000894,0.619993
0.0009,0.56714,,0.0009,0.596965,,0.0009,0.588255,,0.0009,0.610225,,0.0009,0.619382,,0.0009,0.619784
0.0009016,0.566729,,0.0009016,0.59697,,0.0009016,0.587978,,0.0009016,0.609946,,0.0009016,0.619218,,0.0009016,0.619719
0.0009048,0.566675,,0.0009048,0.596962,,0.0009048,0.587421,,0.0009048,0.609385,,0.0009048,0.618885,,0.0009048,0.619584
0.0009112,0.569061,,0.0009112,0.59684,,0.0009112,0.586297,,0.0009112,0.608236,,0.0009112,0.618187,,0.0009112,0.619285
0.00092,0.573825,,0.00092,0.596479,,0.00092,0.58475,,0.00092,0.606613,,0.00092,0.617169,,0.00092,0.618815
0.00092128,0.574532,,0.00092128,0.596408,,0.00092128,0.584526,,0.00092128,0.606374,,0.00092128,0.617016,,0.00092128,0.618741
0.00092384,0.575911,,0.00092384,0.59626,,0.00092384,0.58408,,0.00092384,0.605894,,0.00092384,0.616706,,0.00092384,0.618591
0.00092896,0.578548,,0.00092896,0.595928,,0.00092896,0.583198,,0.00092896,0.604928,,0.00092896,0.616077,,0.00092896,0.618278
0.00093408,0.581138,,0.00093408,0.595556,,0.00093408,0.582333,,0.00093408,0.60396,,0.00093408,0.615434,,0.00093408,0.61795
0.00094,0.584146,,0.00094,0.595091,,0.00094,0.581363,,0.00094,0.602841,,0.00094,0.614679,,0.00094,0.617555
0.000941024,0.584702,,0.000941024,0.595007,,0.000941024,0.581199,,0.000941024,0.602649,,0.000941024,0.614547,,0.000941024,0.617485
0.000943072,0.58586,,0.000943072,0.594839,,0.000943072,0.580874,,0.000943072,0.602264,,0.000943072,0.614284,,0.000943072,0.617345
0.000947168,0.588363,,0.000947168,0.5945,,0.000947168,0.580242,,0.000947168,0.601498,,0.000947168,0.613755,,0.000947168,0.61706
0.00095536,0.593674,,0.00095536,0.593835,,0.00095536,0.579056,,0.00095536,0.599995,,0.00095536,0.612697,,0.00095536,0.616482
0.00096,0.596784,,0.00096,0.593479,,0.00096,0.578437,,0.00096,0.599165,,0.00096,0.612103,,0.00096,0.616152
0.000961638,0.597505,,0.000961638,0.59336,,0.000961638,0.578231,,0.000961638,0.598877,,0.000961638,0.611894,,0.000961638,0.616035
0.000964915,0.598383,,0.000964915,0.593127,,0.000964915,0.577828,,0.000964915,0.598304,,0.000964915,0.611476,,0.000964915,0.6158
0.000971469,0.598284,,0.000971469,0.592692,,0.000971469,0.577079,,0.000971469,0.597182,,0.000971469,0.610644,,0.000971469,0.615324
0.00098,0.597099,,0.00098,0.592183,,0.00098,0.576215,,0.00098,0.595764,,0.00098,0.609565,,0.00098,0.614692
0.000981311,0.597123,,0.000981311,0.592111,,0.000981311,0.576095,,0.000981311,0.595551,,0.000981311,0.6094,,0.000981311,0.614594
0.000983932,0.597507,,0.000983932,0.591971,,0.000983932,0.575861,,0.000983932,0.59513,,0.000983932,0.609071,,0.000983932,0.614398
0.000989175,0.599487,,0.000989175,0.591718,,0.000989175,0.575435,,0.000989175,0.594306,,0.000989175,0.60842,,0.000989175,0.614007
0.000994418,0.602136,,0.000994418,0.591507,,0.000994418,0.575066,,0.000994418,0.593511,,0.000994418,0.607781,,0.000994418,0.613619
0.001,0.605129,,0.001,0.591341,,0.001,0.574742,,0.001,0.592702,,0.001,0.607116,,0.001,0.613213
0.00100105,0.605578,,0.00100105,0.591319,,0.00100105,0.57469,,0.00100105,0.592555,,0.00100105,0.606993,,0.00100105,0.613137
0.00100315,0.606277,,0.00100315,0.591278,,0.00100315,0.574592,,0.00100315,0.592264,,0.00100315,0.606749,,0.00100315,0.612986
0.00100734,0.606887,,0.00100734,0.591224,,0.00100734,0.574425,,0.00100734,0.591697,,0.00100734,0.606267,,0.00100734,0.612687
0.00101573,0.606963,,0.00101573,0.591222,,0.00101573,0.574207,,0.00101573,0.590626,,0.00101573,0.605327,,0.00101573,0.612094
0.00102,0.606816,,0.00102,0.591274,,0.00102,0.574155,,0.00102,0.590112,,0.00102,0.604862,,0.00102,0.611797
0.00102168,0.606829,,0.00102168,0.591307,,0.00102168,0.574147,,0.00102168,0.589918,,0.00102168,0.604683,,0.00102168,0.611681
0.00102503,0.606954,,0.00102503,0.591383,,0.00102503,0.574145,,0.00102503,0.589537,,0.00102503,0.604327,,0.00102503,0.61145
0.00103174,0.607527,,0.00103174,0.5916,,0.00103174,0.574211,,0.00103174,0.588817,,0.00103174,0.603634,,0.00103174,0.610995
0.00104,0.608406,,0.00104,0.591985,,0.00104,0.574421,,0.00104,0.588009,,0.00104,0.602818,,0.00104,0.61045
0.00104134,0.608574,,0.00104134,0.592062,,0.00104134,0.574471,,0.00104134,0.587887,,0.00104134,0.602689,,0.00104134,0.610363
0.00104403,0.608943,,0.00104403,0.592223,,0.00104403,0.574577,,0.00104403,0.587648,,0.00104403,0.602435,,0.00104403,0.61019
0.0010494,0.609801,,0.0010494,0.592587,,0.0010494,0.574835,,0.0010494,0.587198,,0.0010494,0.601941,,0.0010494,0.609851
0.00106,0.611636,,0.00106,0.593475,,0.00106,0.57552,,0.00106,0.586427,,0.00106,0.601024,,0.00106,0.609209
0.00106107,0.611404,,0.00106107,0.593578,,0.00106107,0.575603,,0.00106107,0.586358,,0.00106107,0.600935,,0.00106107,0.609146
0.00106322,0.610269,,0.00106322,0.593786,,0.00106322,0.575772,,0.00106322,0.586221,,0.00106322,0.600758,,0.00106322,0.609019
0.00106752,0.605386,,0.00106752,0.59421,,0.00106752,0.576124,,0.00106752,0.585956,,0.00106752,0.600405,,0.00106752,0.60876
0.00107611,0.592077,,0.00107611,0.595022,,0.00107611,0.576856,,0.00107611,0.585441,,0.00107611,0.599688,,0.00107611,0.608218
0.00108,0.585793,,0.00108,0.595354,,0.00108,0.577189,,0.00108,0.585208,,0.00108,0.599353,,0.00108,0.607956
0.00108172,0.584058,,0.00108172,0.595487,,0.00108172,0.577334,,0.00108172,0.585105,,0.00108172,0.599203,,0.00108172,0.607838
0.00108515,0.581861,,0.00108515,0.595738,,0.00108515,0.577624,,0.00108515,0.584899,,0.00108515,0.598901,,0.00108515,0.607598
0.00109203,0.581508,,0.00109203,0.596166,,0.00109203,0.578201,,0.00109203,0.584491,,0.00109203,0.598293,,0.00109203,0.607107
0.0011,0.582949,,0.0011,0.596548,,0.0011,0.578867,,0.0011,0.58403,,0.0011,0.597582,,0.0011,0.60652
0.00110137,0.582931,,0.00110137,0.596599,,0.00110137,0.578981,,0.00110137,0.583952,,0.00110137,0.597459,,0.00110137,0.606416
0.00110412,0.582471,,0.00110412,0.596694,,0.00110412,0.579208,,0.00110412,0.583796,,0.00110412,0.597211,,0.00110412,0.606208
0.00110962,0.580064,,0.00110962,0.596831,,0.00110962,0.579653,,0.00110962,0.583482,,0.00110962,0.596709,,0.00110962,0.60578
0.00112,0.574074,,0.00112,0.596862,,0.00112,0.580437,,0.00112,0.582873,,0.00112,0.595727,,0.00112,0.604925
0.0011211,0.573563,,0.0011211,0.596844,,0.0011211,0.580514,,0.0011211,0.582807,,0.0011211,0.59562,,0.0011211,0.604831
0.0011233,0.572747,,0.0011233,0.596802,,0.0011233,0.580667,,0.0011233,0.582674,,0.0011233,0.595405,,0.0011233,0.60464
0.0011277,0.571894,,0.0011277,0.596673,,0.0011277,0.58096,,0.0011277,0.582404,,0.0011277,0.59497,,0.0011277,0.604253
0.00113649,0.571216,,0.00113649,0.59624,,0.00113649,0.581494,,0.00113649,0.581853,,0.00113649,0.59408,,0.00113649,0.60345
0.00115,0.570585,,0.00115,0.59514,,0.00115,0.582176,,0.00115,0.580975,,0.00115,0.592666,,0.00115,0.60215
0.00115176,0.570709,,0.00115176,0.594956,,0.00115176,0.582251,,0.00115176,0.580859,,0.00115176,0.592478,,0.00115176,0.601975
0.00115528,0.571247,,0.00115528,0.594573,,0.00115528,0.582397,,0.00115528,0.580625,,0.00115528,0.5921,,0.00115528,0.601623
0.00116231,0.573226,,0.00116231,0.593727,,0.00116231,0.582663,,0.00116231,0.580158,,0.00116231,0.591342,,0.00116231,0.600909
0.00117,0.575771,,0.00117,0.592703,,0.00117,0.582921,,0.00117,0.579656,,0.00117,0.590514,,0.00117,0.60012
0.00117141,0.57566,,0.00117141,0.592503,,0.00117141,0.582964,,0.00117141,0.579564,,0.00117141,0.590362,,0.00117141,0.599974
0.00117422,0.574577,,0.00117422,0.592096,,0.00117422,0.583045,,0.00117422,0.57938,,0.00117422,0.590056,,0.00117422,0.599679
0.00117985,0.56946,,0.00117985,0.591226,,0.00117985,0.583179,,0.00117985,0.579002,,0.00117985,0.589433,,0.00117985,0.599075
0.00119,0.557731,,0.00119,0.589407,,0.00119,0.583286,,0.00119,0.578265,,0.00119,0.588256,,0.00119,0.597926
0.00119113,0.556724,,0.00119113,0.589181,,0.00119113,0.583285,,0.00119113,0.578178,,0.00119113,0.588121,,0.00119113,0.597792
0.00119338,0.555097,,0.00119338,0.58872,,0.00119338,0.583278,,0.00119338,0.578001,,0.00119338,0.587848,,0.00119338,0.597525
0.00119788,0.553284,,0.00119788,0.587743,,0.00119788,0.583234,,0.00119788,0.577636,,0.00119788,0.587292,,0.00119788,0.596978
0.00120689,0.551468,,0.00120689,0.585577,,0.00120689,0.58303,,0.00120689,0.57686,,0.00120689,0.586142,,0.00120689,0.595845
0.00121,0.550997,,0.00121,0.584765,,0.00121,0.582922,,0.00121,0.576577,,0.00121,0.585733,,0.00121,0.595441
0.0012118,0.551725,,0.0012118,0.584279,,0.0012118,0.582851,,0.0012118,0.57641,,0.0012118,0.585494,,0.0012118,0.595205
0.0012154,0.554535,,0.0012154,0.583293,,0.0012154,0.5827,,0.0012154,0.576077,,0.0012154,0.585016,,0.0012154,0.594732
0.00122261,0.564356,,0.00122261,0.581281,,0.00122261,0.582369,,0.00122261,0.575417,,0.00122261,0.584068,,0.00122261,0.593791
0.00123,0.576291,,0.00123,0.579233,,0.00123,0.582023,,0.00123,0.574771,,0.00123,0.583125,,0.00123,0.592844
0.00123144,0.578073,,0.00123144,0.578844,,0.00123144,0.581957,,0.00123144,0.574651,,0.00123144,0.582945,,0.00123144,0.592663
0.00123432,0.580606,,0.00123432,0.578072,,0.00123432,0.581827,,0.00123432,0.574414,,0.00123432,0.582589,,0.00123432,0.592301
0.00124009,0.582114,,0.00124009,0.576573,,0.00124009,0.581572,,0.00124009,0.573956,,0.00124009,0.581888,,0.00124009,0.591584
0.00125,0.581638,,0.00125,0.574137,,0.00125,0.581148,,0.00125,0.573218,,0.00125,0.580721,,0.00125,0.59037
0.00125115,0.581999,,0.00125115,0.573868,,0.00125115,0.5811,,0.00125115,0.573138,,0.00125115,0.580589,,0.00125115,0.590231
0.00125346,0.583454,,0.00125346,0.573337,,0.00125346,0.581008,,0.00125346,0.57298,,0.00125346,0.580328,,0.00125346,0.589955
0.00125807,0.589149,,0.00125807,0.572331,,0.00125807,0.580841,,0.00125807,0.572685,,0.00125807,0.579824,,0.00125807,0.589418
0.00126729,0.604399,,0.00126729,0.570626,,0.00126729,0.580618,,0.00126729,0.572212,,0.00126729,0.578913,,0.00126729,0.588418
0.00127,0.609386,,0.00127,0.570217,,0.00127,0.580587,,0.00127,0.572107,,0.00127,0.578673,,0.00127,0.588146
0.00127184,0.610579,,0.00127184,0.569973,,0.00127184,0.580579,,0.00127184,0.572046,,0.00127184,0.578518,,0.00127184,0.587966
0.00127553,0.609752,,0.00127553,0.569521,,0.00127553,0.58057,,0.00127553,0.571932,,0.00127553,0.578212,,0.00127553,0.587609
0.00128291,0.598034,,0.00128291,0.56878,,0.00128291,0.580583,,0.00128291,0.571737,,0.00128291,0.577623,,0.00128291,0.586904
0.00129,0.583585,,0.00129,0.568202,,0.00129,0.580601,,0.00129,0.57157,,0.00129,0.577067,,0.00129,0.586224
0.00129148,0.587562,,0.00129148,0.568108,,0.00129148,0.580614,,0.00129148,0.571546,,0.00129148,0.576962,,0.00129148,0.586091
0.00129443,0.605898,,0.00129443,0.567969,,0.00129443,0.580669,,0.00129443,0.571527,,0.00129443,0.576778,,0.00129443,0.58585
0.00130033,0.68621,,0.00130033,0.568206,,0.00130033,0.581077,,0.00130033,0.571744,,0.00130033,0.576635,,0.00130033,0.585572
0.00131,0.917978,,0.00131,0.572008,,0.00131,0.583689,,0.00131,0.573634,,0.00131,0.577712,,0.00131,0.58628
0.00131118,0.953772,,0.00131118,0.572926,,0.00131118,0.584263,,0.00131118,0.574061,,0.00131118,0.578009,,0.00131118,0.586511
0.00131354,1.02614,,0.00131354,0.575021,,0.00131354,0.585553,,0.00131354,0.57502,,0.00131354,0.578688,,0.00131354,0.587049
0.00131826,1.18256,,0.00131826,0.581021,,0.00131826,0.589133,,0.00131826,0.577684,,0.00131826,0.580659,,0.00131826,0.588654
0.00132771,1.60879,,0.00132771,0.604728,,0.00132771,0.602924,,0.00132771,0.587987,,0.00132771,0.588725,,0.00132771,0.595463
0.00133,1.74401,,0.00133,0.613533,,0.00133,0.60803,,0.00133,0.591817,,0.00133,0.591795,,0.00133,0.598093
0.00133189,1.82291,,0.00133189,0.622038,,0.00133189,0.612805,,0.00133189,0.595312,,0.00133189,0.594544,,0.00133189,0.600408
0.00133567,1.90324,,0.00133567,0.640037,,0.00133567,0.622704,,0.00133567,0.602435,,0.00133567,0.600064,,0.00133567,0.60499
0.00134322,1.71707,,0.00134322,0.680092,,0.00134322,0.644009,,0.00134322,0.617302,,0.00134322,0.611264,,0.00134322,0.614024
0.00135,1.36099,,0.00135,0.71831,,0.00135,0.664009,,0.00135,0.631016,,0.00135,0.621406,,0.00135,0.62204
0.00135151,1.29149,,0.00135151,0.726937,,0.00135151,0.66852,,0.00135151,0.634099,,0.00135151,0.623674,,0.00135151,0.623822
0.00135453,1.17551,,0.00135453,0.744204,,0.00135453,0.677567,,0.00135453,0.640287,,0.00135453,0.628229,,0.00135453,0.627399
0.00136058,1.03962,,0.00136058,0.778719,,0.00136058,0.695774,,0.00136058,0.652773,,0.00136058,0.637432,,0.00136058,0.634627
0.00137,0.946367,,0.00137,0.831922,,0.00137,0.724249,,0.00137,0.672411,,0.00137,0.651943,,0.00137,0.646028
0.00137121,0.939317,,0.00137121,0.838653,,0.00137121,0.727897,,0.00137121,0.67494,,0.00137121,0.653815,,0.00137121,0.647499
0.00137363,0.924804,,0.00137363,0.852053,,0.00137363,0.735182,,0.00137363,0.679992,,0.00137363,0.657557,,0.00137363,0.650439
0.00137846,0.894349,,0.00137846,0.878424,,0.00137846,0.749655,,0.00137846,0.690065,,0.00137846,0.665025,,0.00137846,0.656308
0.00138813,0.835419,,0.00138813,0.928927,,0.00138813,0.778004,,0.00138813,0.709949,,0.00138813,0.679809,,0.00138813,0.667929
0.0014,0.771609,,0.0014,0.985626,,0.0014,0.811217,,0.0014,0.733582,,0.0014,0.697474,,0.0014,0.681829
0.00140193,0.764208,,0.00140193,0.994143,,0.00140193,0.816405,,0.00140193,0.737322,,0.00140193,0.700283,,0.00140193,0.684043
0.0014058,0.752671,,0.0014058,1.01078,,0.0014058,0.826658,,0.0014058,0.744741,,0.0014058,0.705865,,0.0014058,0.688445
0.00141354,0.740676,,0.00141354,1.04162,,0.00141354,0.846401,,0.00141354,0.759203,,0.00141354,0.716803,,0.00141354,0.697092
0.00142,0.734897,,0.00142,1.0648,,0.00142,0.862074,,0.00142,0.770876,,0.00142,0.725694,,0.00142,0.704143
0.00142155,0.734001,,0.00142155,1.06993,,0.00142155,0.865693,,0.00142155,0.773605,,0.00142155,0.727783,,0.00142155,0.705804
0.00142464,0.732771,,0.00142464,1.0799,,0.00142464,0.872842,,0.00142464,0.77902,,0.00142464,0.731936,,0.00142464,0.709108
0.00143083,0.732373,,0.00143083,1.09817,,0.00143083,0.886602,,0.00143083,0.789584,,0.00143083,0.740086,,0.00143083,0.71561
0.00144,0.733563,,0.00144,1.12106,,0.00144,0.905645,,0.00144,0.804573,,0.00144,0.751766,,0.00144,0.724976
0.00144124,0.733055,,0.00144124,1.12373,,0.00144124,0.908076,,0.00144124,0.806527,,0.00144124,0.753302,,0.00144124,0.726212
0.00144371,0.730891,,0.00144371,1.12887,,0.00144371,0.912877,,0.00144371,0.810403,,0.00144371,0.756353,,0.00144371,0.72867
0.00144867,0.722042,,0.00144867,1.13802,,0.00144867,0.922091,,0.00144867,0.817955,,0.00144867,0.762329,,0.00144867,0.733496
0.00145857,0.698187,,0.00145857,1.15168,,0.00145857,0.938895,,0.00145857,0.832202,,0.00145857,0.773743,,0.00145857,0.74276
0.00146,0.694637,,0.00146,1.15314,,0.00146,0.941139,,0.00146,0.834164,,0.00146,0.775331,,0.00146,0.744055
0.00146198,0.690518,,0.00146198,1.15482,,0.00146198,0.944121,,0.00146198,0.836812,,0.00146198,0.777487,,0.00146198,0.745816
0.00146594,0.683129,,0.00146594,1.15766,,0.00146594,0.949899,,0.00146594,0.84201,,0.00146594,0.781736,,0.00146594,0.749295
0.00147386,0.671182,,0.00147386,1.16034,,0.00147386,0.960334,,0.00147386,0.851802,,0.00147386,0.789852,,0.00147386,0.75598
0.00148,0.663025,,0.00148,1.15968,,0.00148,0.967373,,0.00148,0.858822,,0.00148,0.795779,,0.00148,0.7609
0.00148158,0.660915,,0.00148158,1.15904,,0.00148158,0.96901,,0.00148158,0.860536,,0.00148158,0.797247,,0.00148158,0.762126
0.00148475,0.656566,,0.00148475,1.15746,,0.00148475,0.972161,,0.00148475,0.863897,,0.00148475,0.80014,,0.00148475,0.764546
0.00149109,0.647482,,0.00149109,1.15243,,0.00149109,0.977714,,0.00149109,0.870204,,0.00149109,0.805658,,0.00149109,0.769195
0.0015,0.634726,,0.0015,1.14127,,0.0015,0.983815,,0.0015,0.878117,,0.0015,0.812799,,0.0015,0.775285
0.00150127,0.633265,,0.00150127,1.13925,,0.00150127,0.984501,,0.00150127,0.879141,,0.00150127,0.813749,,0.00150127,0.776104
0.0015038,0.630732,,0.0015038,1.13503,,0.0015038,0.985793,,0.0015038,0.881143,,0.0015038,0.81562,,0.0015038,0.777721
0.00150887,0.627132,,0.00150887,1.1255,,0.00150887,0.987899,,0.00150887,0.884877,,0.00150887,0.819187,,0.00150887,0.78083
0.00151394,0.624396,,0.00151394,1.11457,,0.00151394,0.989371,,0.00151394,0.888251,,0.00151394,0.822521,,0.00151394,0.783772
0.00152,0.621411,,0.00152,1.09977,,0.00152,0.99031,,0.00152,0.891811,,0.00152,0.826198,,0.00152,0.787067
0.00152101,0.621143,,0.00152101,1.09708,,0.00152101,0.990369,,0.00152101,0.892351,,0.00152101,0.826777,,0.00152101,0.787592
0.00152304,0.620953,,0.00152304,1.09161,,0.00152304,0.990438,,0.00152304,0.893402,,0.00152304,0.827917,,0.00152304,0.78863
0.0015271,0.621976,,0.0015271,1.0801,,0.0015271,0.990291,,0.0015271,0.895339,,0.0015271,0.830091,,0.0015271,0.790631
0.00153521,0.626174,,0.00153521,1.05494,,0.00153521,0.98889,,0.00153521,0.898569,,0.00153521,0.834023,,0.00153521,0.794337
0.00154,0.629121,,0.00154,1.03885,,0.00154,0.987389,,0.00154,0.90008,,0.00154,0.836088,,0.00154,0.796344
0.00154162,0.630142,,0.00154162,1.03316,,0.00154162,0.986743,,0.00154162,0.900511,,0.00154162,0.836736,,0.00154162,0.796988
0.00154487,0.632199,,0.00154487,1.0216,,0.00154487,0.985345,,0.00154487,0.90131,,0.00154487,0.837989,,0.00154487,0.798244
0.00155136,0.63637,,0.00155136,0.997477,,0.00155136,0.981922,,0.00155136,0.902531,,0.00155136,0.840252,,0.00155136,0.800585
0.00156,0.642018,,0.00156,0.963571,,0.00156,0.976129,,0.00156,0.903403,,0.00156,0.842776,,0.00156,0.803357
0.0015613,0.64174,,0.0015613,0.958298,,0.0015613,0.975124,,0.0015613,0.90345,,0.0015613,0.8431,,0.0015613,0.803734
0.00156389,0.639427,,0.00156389,0.947677,,0.00156389,0.973051,,0.00156389,0.903504,,0.00156389,0.84372,,0.00156389,0.804466
0.00156909,0.628405,,0.00156909,0.92599,,0.00156909,0.968521,,0.00156909,0.903362,,0.00156909,0.844788,,0.00156909,0.805804
0.00157428,0.61395,,0.00157428,0.903739,,0.00157428,0.963476,,0.00157428,0.902882,,0.00157428,0.845622,,0.00157428,0.806967
0.00158,0.597738,,0.00158,0.878613,,0.00158,0.957315,,0.00158,0.90195,,0.00158,0.846261,,0.00158,0.808039
0.00158104,0.594875,,0.00158104,0.873978,,0.00158104,0.956118,,0.00158104,0.901728,,0.00158104,0.84634,,0.00158104,0.808206
0.00158312,0.589022,,0.00158312,0.86467,,0.00158312,0.953683,,0.00158312,0.901255,,0.00158312,0.846477,,0.00158312,0.808524
0.00158727,0.576928,,0.00158727,0.845836,,0.00158727,0.948559,,0.00158727,0.900135,,0.00158727,0.846629,,0.00158727,0.809066
0.00159558,0.552932,,0.00159558,0.807376,,0.00159558,0.937298,,0.00159558,0.897189,,0.00159558,0.846428,,0.00159558,0.809768
0.0016,0.541091,,0.0016,0.786507,,0.0016,0.930751,,0.0016,0.895231,,0.0016,0.846043,,0.0016,0.809929
0.00160166,0.537991,,0.00160166,0.778591,,0.00160166,0.928168,,0.00160166,0.894408,,0.00160166,0.845835,,0.00160166,0.809942
0.00160498,0.533128,,0.00160498,0.762708,,0.00160498,0.9229,,0.00160498,0.892687,,0.00160498,0.845366,,0.00160498,0.809927
0.00161163,0.527574,,0.00161163,0.730688,,0.00161163,0.911766,,0.00161163,0.888809,,0.00161163,0.844115,,0.00161163,0.80966
0.00162,0.522589,,0.00162,0.69009,,0.00162,0.896662,,0.00162,0.883117,,0.00162,0.841954,,0.00162,0.808881
0.00162133,0.522138,,0.00162133,0.683629,,0.00162133,0.894143,,0.00162133,0.882122,,0.00162133,0.841544,,0.00162133,0.808706
0.00162399,0.521674,,0.00162399,0.670714,,0.00162399,0.88905,,0.00162399,0.880088,,0.00162399,0.840693,,0.00162399,0.808333
0.0016293,0.522236,,0.0016293,0.644954,,0.0016293,0.878549,,0.0016293,0.875772,,0.0016293,0.838808,,0.0016293,0.807449
0.00163994,0.524824,,0.00163994,0.594064,,0.00163994,0.856403,,0.00163994,0.866197,,0.00163994,0.83434,,0.00163994,0.805147
0.00165,0.527473,,0.00165,0.547158,,0.00165,0.834206,,0.00165,0.856056,,0.00165,0.829296,,0.00165,0.802343
0.001652,0.527831,,0.001652,0.538061,,0.001652,0.829646,,0.001652,0.853903,,0.001652,0.828189,,0.001652,0.801705
0.001656,0.528329,,0.001656,0.520025,,0.001656,0.820454,,0.001656,0.849525,,0.001656,0.825918,,0.001656,0.800384
0.001664,0.52871,,0.001664,0.484991,,0.001664,0.801664,,0.001664,0.840345,,0.001664,0.821042,,0.001664,0.797482
0.00167,0.52887,,0.00167,0.459719,,0.00167,0.787256,,0.00167,0.833109,,0.00167,0.817103,,0.00167,0.795083
0.0016716,0.529041,,0.0016716,0.453174,,0.0016716,0.783366,,0.0016716,0.831122,,0.0016716,0.816006,,0.0016716,0.794406
0.0016748,0.529555,,0.0016748,0.44023,,0.0016748,0.775559,,0.0016748,0.827109,,0.0016748,0.81378,,0.0016748,0.793028
0.0016812,0.531129,,0.0016812,0.415253,,0.0016812,0.759793,,0.0016812,0.818864,,0.0016812,0.809145,,0.0016812,0.790125
0.00169,0.533597,,0.00169,0.383047,,0.00169,0.737863,,0.00169,0.807091,,0.00169,0.802397,,0.00169,0.785831
0.00169128,0.53354,,0.00169128,0.378606,,0.00169128,0.734651,,0.00169128,0.805333,,0.00169128,0.801376,,0.00169128,0.785174
0.00169384,0.532801,,0.00169384,0.369838,,0.00169384,0.72822,,0.00169384,0.801798,,0.00169384,0.799316,,0.00169384,0.783845
0.00169896,0.52916,,0.00169896,0.352993,,0.00169896,0.715316,,0.00169896,0.794612,,0.00169896,0.795089,,0.00169896,0.7811
0.00170408,0.524498,,0.00170408,0.337084,,0.00170408,0.702368,,0.00170408,0.787274,,0.00170408,0.790723,,0.00170408,0.778236
0.00171,0.519017,,0.00171,0.319875,,0.00171,0.687362,,0.00171,0.778611,,0.00171,0.785503,,0.00171,0.774781
0.00171102,0.518312,,0.00171102,0.317048,,0.00171102,0.684763,,0.00171102,0.777091,,0.00171102,0.78458,,0.00171102,0.774166
0.00171307,0.517244,,0.00171307,0.311473,,0.00171307,0.679567,,0.00171307,0.77404,,0.00171307,0.782722,,0.00171307,0.772927
0.00171717,0.516392,,0.00171717,0.300799,,0.00171717,0.669179,,0.00171717,0.767881,,0.00171717,0.778949,,0.00171717,0.770398
0.00172536,0.516336,,0.00172536,0.281394,,0.00172536,0.648464,,0.00172536,0.75535,,0.00172536,0.77118,,0.00172536,0.765149
0.00173,0.51654,,0.00173,0.271569,,0.00173,0.636788,,0.00173,0.748136,,0.00173,0.766654,,0.00173,0.762065
0.00173164,0.51659,,0.00173164,0.268358,,0.00173164,0.632683,,0.00173164,0.745567,,0.00173164,0.765031,,0.00173164,0.760954
0.00173492,0.516667,,0.00173492,0.262151,,0.00173492,0.62449,,0.00173492,0.740412,,0.00173492,0.761763,,0.00173492,0.758713
0.00174147,0.516755,,0.00174147,0.251035,,0.00174147,0.608229,,0.00174147,0.73001,,0.00174147,0.755112,,0.00174147,0.754124
0.00175,0.516836,,0.00175,0.239165,,0.00175,0.587358,,0.00175,0.716317,,0.00175,0.746241,,0.00175,0.747952
